Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2011 (Thursday)",5:00 p.m.,Home,St. Scholastica,Macalester Stadium,,,,"W,1-0(ot)",Recap
"September 4, 2011 (Sunday)",2:00 p.m.,Home,Luther (Ia.),Macalester Stadium,,,,"W,1-0",Recap
"September 10, 2011 (Saturday)",1:00 p.m.,Home,University of Wisconsin - River Falls,Macalester Stadium,,,,"W,1-0",Recap
"September 11, 2011 (Sunday)",3:30 p.m.,Away,Loras College,"Dubuque, IA",,,,"L,0-2",Recap
"September 14, 2011 (Wednesday)",4:00 p.m.,Away,College of Saint Benedict,"St. Joseph, MN",,,,"W,1-0(2ot)",Recap
"September 17, 2011 (Saturday)",7:00 p.m.,Away,Augsburg,Minneapolis,,,,"T,0-0(2ot)",Recap
"September 20, 2011 (Tuesday)",7:30 p.m.,Home,Wartburg College,Macalester Stadium,,,,"L,0-1",Recap
"September 23, 2011 (Friday)",7:30 p.m.,Home,Hamline,Macalester Stadium,,,,"W,1-0",Recap
"September 28, 2011 (Wednesday)",7:30 p.m.,Home,Carleton,Macalester Stadium,,,,"W,1-0",Recap
"October 1, 2011 (Saturday)",5:30 p.m.,Home,Cornell College,Macalester Stadium,,,,"W,2-0",Recap
"October 2, 2011 (Sunday)",3:00 p.m.,Away,University of Wisconsin-Eau Claire,"Eau Claire, WI",,,,"L,0-3",Recap
"October 5, 2011 (Wednesday)",4:30 p.m.,Away,St. Catherine University,"St. Paul, MN",,,,"W,4-0",Recap
"October 8, 2011 (Saturday)",1:00 p.m.,Away,Concordia College (Minn.),"Moorhead, MN",,,,"L,1-2",Recap
"October 11, 2011 (Tuesday)",4:00 p.m.,Away,St. Thomas,St. Paul,,,,"L,1-2",Recap
"October 15, 2011 (Saturday)",1:00 p.m.,Away,St. Olaf,Northfield,,,,"L,0-1",Recap
"October 20, 2011 (Thursday)",7:30 p.m.,Home,Bethel,Macalester Stadium,,,,"W,1-0",Recap
"October 26, 2011 (Wednesday)",7:30 p.m.,Home,Saint Mary's University (Minn.),Macalester Stadium,,,,"W,1-0",Recap
"October 29, 2011 (Saturday)",1:00 p.m.,Home,Gustavus Adolphus,Macalester Stadium,,,,"W,2-0",Recap
"November 1, 2011 (Tuesday)",2:00 p.m.,Away,College of Saint Benedict,"St. Joseph, MN",,,MIAC Playoffs,"T,0-0CSB advances on PKs 2-0",Recap
