Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 27, 2021 (Saturday)",1 PM,Home,Ripon College,"Beloit, Wis./Strong Complex Softball Field",,,Postponed,
"March 27, 2021 (Saturday)",3 PM,Home,Ripon College,"Beloit, Wis./Strong Complex Softball Field",,,Postponed,
"March 28, 2021 (Sunday)",1 PM,Away,Knox College,"Galesburg, IL",,,"W,14-05 inn.",Box ScoreRecap
"March 28, 2021 (Sunday)",3 PM,Away,Knox College,"Galesburg, IL",,,"W,8-4",Box ScoreRecap
"March 30, 2021 (Tuesday)",3 PM,Home,Ripon College,"Beloit, Wis./Strong Complex Softball Field",,,"L,6-13",Box ScoreRecap
"March 30, 2021 (Tuesday)",5 PM,Home,Ripon College,"Beloit, Wis./Strong Complex Softball Field",,,"W,12-46 inn.",Box ScoreRecap
"April 3, 2021 (Saturday)",12 PM,Away,St. Norbert College,"De Pere, Wis.",,,"L,0-3",Box ScoreRecap
"April 3, 2021 (Saturday)",2 PM,Away,St. Norbert College,"De Pere, Wis.",,,"L,0-85 inn.",Box ScoreRecap
"April 6, 2021 (Tuesday)",3 PM,Home,Lawrence University,"Beloit, Wis./Strong Complex Softball Field",,,"W,4-3",Box ScoreRecap
"April 6, 2021 (Tuesday)",5 PM,Home,Lawrence University,"Beloit, Wis./Strong Complex Softball Field",,,"W,15-75 inn.",Box ScoreRecap
"April 10, 2021 (Saturday)",1 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,Postponed,
"April 10, 2021 (Saturday)",3 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,Postponed,
"April 11, 2021 (Sunday)",1 PM,Home,Knox College,/Strong Complex Softball Field,,,"W,7-0",Box ScoreRecap
"April 11, 2021 (Sunday)",3 PM,Home,Knox College,/Strong Complex Softball Field,,,"W,5-3",Box ScoreRecap
"April 14, 2021 (Wednesday)",3 PM,Away,Ripon College,"Ripon, Wis.",,,"W,2-1",Box ScoreRecap
"April 14, 2021 (Wednesday)",5 PM,Away,Ripon College,"Ripon, Wis.",,,"W,13-45 inn.",Box ScoreRecap
"April 17, 2021 (Saturday)",1 PM,Home,St. Norbert College,"Beloit, Wis./Strong Complex Softball Field",,,"L,2-3",Box ScoreRecap
"April 17, 2021 (Saturday)",3 PM,Home,St. Norbert College,"Beloit, Wis./Strong Complex Softball Field",,,"L,2-8",Box ScoreRecap
"April 18, 2021 (Sunday)",1 PM,Away,Lawrence University,"Appleton, Wis.",,,"W,4-3",Box ScoreRecap
"April 18, 2021 (Sunday)",3 PM,Away,Lawrence University,"Appleton, Wis.",,,"W,9-8",Box ScoreRecap
"April 20, 2021 (Tuesday)",3 PM,Home,Ripon College,"Beloit, Wis./Strong Complex Softball Field",,,Postponed to 4/22,
"April 20, 2021 (Tuesday)",5 PM,Home,Ripon College,"Beloit, Wis./Strong Complex Softball Field",,,Postponed to 4/22,
"April 22, 2021 (Thursday)",3 PM,Home,Ripon College,"Beloit, Wis./Strong Complex Softball Field",,,"W,7-6",Box ScoreRecap
"April 22, 2021 (Thursday)",5 PM,Home,Ripon College,"Beloit, Wis./Strong Complex Softball Field",,,"W,8-4",Box ScoreRecap
"April 24, 2021 (Saturday)",1 PM,Home,Lake Forest College,"Beloit, Wis./Strong Complex Softball Field",,,"L,0-135 inn.",Box ScoreRecap
"April 24, 2021 (Saturday)",3 PM,Home,Lake Forest College,"Beloit, Wis./Strong Complex Softball Field",,,"L,2-175 inn.",Box ScoreRecap
"April 25, 2021 (Sunday)",1 PM,Home,Knox College,/Strong Complex Softball Field,,,"W,4-2",Box ScoreRecap
"April 25, 2021 (Sunday)",3 PM,Home,Knox College,/Strong Complex Softball Field,,,"W,7-1",Box ScoreRecap
"May 1, 2021 (Saturday)",12 PM,Away,St. Norbert College,"De Pere, Wis.",,,"L,0-115 inn.",Box ScoreRecap
"May 1, 2021 (Saturday)",2 PM,Away,St. Norbert College,"De Pere, Wis.",,,"L,6-195 inn.",Box ScoreRecap
"May 2, 2021 (Sunday)",1 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,2-7",Box ScoreRecap
"May 2, 2021 (Sunday)",3 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,2-105 inn.",Box ScoreRecap
"May 5, 2021 (Wednesday)",3 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,2-115 inn.",Box ScoreRecap
"May 5, 2021 (Wednesday)",5 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,1-96 inn.",Box ScoreRecap
"May 8, 2021 (Saturday)",1 PM,Home,Lawrence University,"Beloit, Wis./Strong Complex Softball Field",,,"L,3-4",Box ScoreRecap
"May 8, 2021 (Saturday)",3 PM,Home,Lawrence University,"Beloit, Wis./Strong Complex Softball Field",,,"W,4-3",Box ScoreRecap
"May 9, 2021 (Sunday)",1 PM,Away,Knox College,"Galesburg, IL",,,Cancelled due to forecasted inclement weather,
"May 9, 2021 (Sunday)",3 PM,Away,Knox College,"Galesburg, IL",,,Cancelled due to forecasted inclement weather,
