Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 25, 2011 (Friday)",2:00 PM,Neutral,University of the Ozarks,"Irving, Texas",,,"W,7-4",
"February 26, 2011 (Saturday)",4:00 PM,Neutral,Hendrix College,"Irving, Texas",,,"W,4-2",
"February 26, 2011 (Saturday)",6:00 PM,Away,Univ. of Dallas,"Irving, Texas",,,"W,17-0",
"February 27, 2011 (Sunday)",10:00 AM,Neutral,Nebraska Wesleyan,"Irving, Texas",,,"L,1-6",
"March 19, 2011 (Saturday)",12:00 PM,Home,Grinnell,Mount Vernon,,,"W,15-1",
"March 19, 2011 (Saturday)",12:00 PM,Home,Grinnell,Mount Vernon,,,"W,16-1",
"March 26, 2011 (Saturday)",9:30 AM,Neutral,Williams College,"Clermont, Fla.",,,"W,6-5",
"March 26, 2011 (Saturday)",11:30 AM,Neutral,UW-Superior,"Clermont, Fla.",,,"L,1-5",
"March 27, 2011 (Sunday)",9:30 AM,Neutral,Buffalo State,"Clermont, Fla.",,,"W,2-0",
"March 27, 2011 (Sunday)",1:30 PM,Neutral,Middlebury College,"Clermont, Fla.",,,"W,5-2",
"March 30, 2011 (Wednesday)",9:30 AM,Neutral,Middlebury College,"Clermont, Fla.",,,"L,2-8",
"March 30, 2011 (Wednesday)",1:30 PM,Neutral,Franklin,"Clermont, Fla.",,,"W,2-0",
"April 2, 2011 (Saturday)",2:30 PM,Home,St. Olaf College,Mount Vernon,,,"W,7-1",
"April 2, 2011 (Saturday)",5:00 PM,Home,St. Olaf College,Mount Vernon,,,"W,4-2",
"April 5, 2011 (Tuesday)",4:00 PM,Home,Luther College,Mount Vernon,,,"L,0-2",
"April 5, 2011 (Tuesday)",4:00 PM,Home,Luther College,Mount Vernon,,,"L,0-9",
"April 8, 2011 (Friday)",4:00 PM,Home,St. Ambrose,Mount Vernon,,,"W,13-0",
"April 8, 2011 (Friday)",4:00 PM,Home,St. Ambrose,Mount Vernon,,,"W,8-4",
"April 9, 2011 (Saturday)",1:00 PM,Home,Univ. of Dubuque,Mount Vernon,,,"W,5-2",
"April 9, 2011 (Saturday)",2:00 PM,Home,Univ. of Dubuque,Mount Vernon,,,"W,4-2",
"April 12, 2011 (Tuesday)",4:00 PM,Home,UW-Platteville,Mount Vernon,,,"W,4-1",
"April 12, 2011 (Tuesday)",4:00 PM,Home,UW-Platteville,Mount Vernon,,,"W,8-0",
"April 13, 2011 (Wednesday)",3:00 PM,Away,Coe College,Cedar Rapids,,,"L,0-6",
"April 13, 2011 (Wednesday)",3:00 PM,Away,Coe College,Cedar Rapids,,,"L,3-8",
"April 17, 2011 (Sunday)",2:00 PM,Home,Wartburg,Mount Vernon,,,"W,10-6",
"April 17, 2011 (Sunday)",2:00 PM,Home,Wartburg,Mount Vernon,,,"W,3-2",
"April 20, 2011 (Wednesday)",3:00 PM,Away,Loras College,Dubuque,,,"W,8-5",
"April 20, 2011 (Wednesday)",3:00 PM,Away,Loras College,Dubuque,,,"L,2-4",
"April 21, 2011 (Thursday)",4:00 PM,Home,Monmouth,Mount Vernon,,,"W,4-2",
"April 21, 2011 (Thursday)",4:00 PM,Home,Monmouth,Mount Vernon,,,"W,12-0",
"April 23, 2011 (Saturday)",2:00 PM,Away,Simpson College,Indianoloa,,,"L,5-10",
"April 23, 2011 (Saturday)",2:00 PM,Away,Simpson College,Indianola,,,"W,9-0",
"April 27, 2011 (Wednesday)",4:00 PM,Home,Central,Mount Vernon,,,"L,2-10",
"April 27, 2011 (Wednesday)",4:00 PM,Home,Central,Mount Vernon,,,"L,3-4",
"April 30, 2011 (Saturday)",2:00 PM,Away,Buena Vista,Storm Lake,,,"L,4-5",
"April 30, 2011 (Saturday)",2:00 PM,Away,Buena Vista,Storm Lake,,,"W,7-5",
"May 5, 2011 (Thursday)",12:00 PM,Neutral,Coe College,Decorah,,,"L,0-5",
"May 6, 2011 (Friday)",10:00 AM,Neutral,Loras College,Decorah,,,"W,8-1",
"May 6, 2011 (Friday)",5:00 PM,Neutral,Simpson College,Decorah,,,"L,3-6",
