Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 27, 1953 (Friday)",,Away,Central,"Pella, IA",,,"L,48-72",
"December 5, 1953 (Saturday)",,Away,Iowa State,"Ames, IA",,,"L,62-76",
"December 11, 1953 (Friday)",,Home,Carleton,"Grinnell, IA",,,"W,68-64",
"December 12, 1953 (Saturday)",,Home,St. Olaf,"Grinnell, IA",,,"W,73-68",
"December 17, 1953 (Thursday)",,Away,Coe,"Cedar Rapids, IA",,,"W,95-93(2OT)",
"January 8, 1954 (Friday)",,Home,Wartburg,"Grinnell, IA",,,"W,71-59",
"January 15, 1954 (Friday)",,Away,St. Olaf,"Northfield, MN",,,"L,69-84",
"January 18, 1954 (Monday)",,Away,Cornell,"Mount Vernon, IA",,,"L,56-77",
"January 23, 1954 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"W,74-60",
"January 29, 1954 (Friday)",,Home,Coe,"Grinnell, IA",,,"L,61-65",
"February 2, 1954 (Tuesday)",,Home,Iowa State Teachers,"Grinnell, IA",,,"W,84-82",
"February 5, 1954 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"W,86-79",
"February 9, 1954 (Tuesday)",,Home,Illinois Tech,"Grinnell, IA",,,"L,68-70",
"February 12, 1954 (Friday)",,Away,Carleton,"Northfield, MN",,,"L,59-78",
"February 17, 1954 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,58-57",
"February 20, 1954 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,72-55",
"February 23, 1954 (Tuesday)",,Home,Augustana (IL),"Grinnell, IA",,,"L,72-75",
"February 26, 1954 (Friday)",,Home,Ripon,"Grinnell, IA",,,"W,72-58",
