Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 23, 2001 (Friday)",,Neutral,George Fox,"Orange, CA",,,"L,3-6(8 innings)",
"March 23, 2001 (Friday)",,Neutral,Williams,"Orange, CA",,,"L,8-17",
"March 24, 2001 (Saturday)",,Neutral,St. Thomas (MN),"Orange, CA",,,"L,2-12",
"March 24, 2001 (Saturday)",,Neutral,Linfield College,"Orange, CA",,,"L,2-12",
"March 26, 2001 (Monday)",,Neutral,Eastern Oregon University,"Orange, CA",,,"L,0-6",
"March 26, 2001 (Monday)",,Neutral,Lewis & Clarke,"Orange, CA",,,"W,5-3",
"March 28, 2001 (Wednesday)",,Neutral,"California State University, Dominguez Hills","Orange, CA",,,"L,3-18",
"March 28, 2001 (Wednesday)",,Neutral,Biola University (Calif.),"Orange, CA",,,"L,2-12",
"April 6, 2001 (Friday)",,Neutral,Marycrest,"Platteville, WI",,,"L,2-13",
"April 6, 2001 (Friday)",,Away,UW-Platteville,"Platteville, WI",,,"L,5-6",
"April 7, 2001 (Saturday)",,Neutral,MacMurray,"Platteville, WI",,,"W,6-2",
"April 7, 2001 (Saturday)",,Neutral,Lakeland,"Platteville, WI",,,"L,0-8",
"April 10, 2001 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,0-8",
"April 10, 2001 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,7-3",
"April 13, 2001 (Friday)",,Home,Lake Forest,"Grinnell, IA",,,"L,0-9",
"April 13, 2001 (Friday)",,Home,Lake Forest,"Grinnell, IA",,,"T,4-4(10 innings)",
"April 18, 2001 (Wednesday)",,Home,Marycrest,"Grinnell, IA",,,"L,3-9",
"April 18, 2001 (Wednesday)",,Home,Marycrest,"Grinnell, IA",,,"W,6-5",
"April 20, 2001 (Friday)",,Neutral,Ripon,"Rockford, IL",,,"L,2-3(8 innings)",
"April 20, 2001 (Friday)",,Neutral,St. Norbert,"Rockford, IL",,,"L,1-8",
"April 21, 2001 (Saturday)",,Neutral,Carroll,"Rockford, IL",,,"L,5-6",
"April 21, 2001 (Saturday)",,Neutral,Lawrence,"Rockford, IL",,,"L,0-2",
"April 21, 2001 (Saturday)",,Neutral,Beloit,"Rockford, IL",,,"W,8-0",
"April 26, 2001 (Thursday)",,Home,Illinois College,"Grinnell, IA",,,"L,0-3",
"April 26, 2001 (Thursday)",,Home,Illinois College,"Grinnell, IA",,,"L,1-4",
"April 28, 2001 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,2-4",
"April 28, 2001 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,1-3",
"April 30, 2001 (Monday)",,Home,Monmouth,"Grinnell, IA",,,"L,3-11",
