#,Player,ERA,WHIP,W-L,APP-GS,CG,SHO,SV,IP,H,R,ER,BB,SO,2B,3B,HR,AB,B/AVG,WP,HBP,BK,SFA,SHA,Bio Link
11.0,"Vermeulen, Kathryn 11Vermeulen, Kathryn",4.31,1.75,12-6,23-20,11,0-0,0,118.2,158,91,73,50,47,35,4,6,486,0.325,14,13,0,8,12,View Bio
8.0,"Kohler, Lane 8Kohler, Lane",4.78,1.96,3-3,22-9,0,0-0,2,52.2,71,44,36,32,19,14,1,3,222,0.32,7,4,0,2,2,View Bio
19.0,"O'Bryan, Maddy 19O'Bryan, Maddy",7.49,2.23,5-9,19-9,3,1-0,1,71.0,116,85,76,42,18,16,1,4,304,0.382,9,10,0,6,12,View Bio
23.0,"Durak, Taylor 23Durak, Taylor",4.67,2.56,0-1,4-1,0,0-0,0,9.0,13,10,6,10,2,3,0,0,37,0.351,5,0,0,1,2,View Bio
,Totals,5.32,1.96,20-19,68-39,14,1,3,251.1,358,230,191,134,86,68,6,13,1049,0.341,35,27,0,17,28,
,Opponents,4.42,1.73,19-19,78-39,11,5,3,252.0,332,212,159,105,200,71,12,13,1091,0.304,20,27,0,12,24,
