Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 4, 1993 (Saturday)",,Home,Illinois College,"Lake Forest, IL",,,,"W,7-0",
"September 7, 1993 (Tuesday)",,Home,Wheaton College (Ill.),"Lake Forest, IL",,,,"L,0-4",
"September 11, 1993 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,,"W,6-0",
"September 18, 1993 (Saturday)",,Away,Ripon College,"Ripon, WI",,,,"W,6-1",
"September 22, 1993 (Wednesday)",,Away,Beloit College,"Beloit, WI",,,,"W,3-2",
"September 25, 1993 (Saturday)",,Away,St. Norbert College,De Pere. WI,,,,"L,0-3",
"September 29, 1993 (Wednesday)",,Away,Carroll University,"Waukesha, WI",,,,"W,5-0",
"October 2, 1993 (Saturday)",,Home,Ripon College,"Lake Forest, IL",,,,"W,5-0",
"October 6, 1993 (Wednesday)",,Away,University of Chicago,"Chicago, IL",,,,"W,5-0",
"October 9, 1993 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,,"W,5-1",
"October 13, 1993 (Wednesday)",,Home,Carroll University,"Lake Forest, IL",,,,"W,7-0",
"October 16, 1993 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,,"T,2-2",
"October 20, 1993 (Wednesday)",,Home,Beloit College,"Lake Forest, IL",,,,"W,3-0",
"October 23, 1993 (Saturday)",,Home,Rockford University,"Lake Forest, IL",,,,"T,2-2",
"October 27, 1993 (Wednesday)",,Away,North Park University,"Chicago, IL",,,,"W,3-1",
"October 30, 1993 (Saturday)",,Home,Grinnell College,"Lake Forest, IL",,,Midwest Conference Tournament,"L,0-1(OT)",
