Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2015 (Tuesday)",4:30 pm,Away,Rockford University,"Rockford, IL",,,,"W,10-0",Box ScoreRecap
"September 4, 2015 (Friday)",4:00 pm,Home,Coe College,"Galesburg, IL/Jorge Prats Field",,,,"L,1-2",Box ScoreRecap
"September 6, 2015 (Sunday)",4:00 pm,Home,Blackburn College,"Galesburg, IL/Jorge Prats Field",,,,"W,5-0",Box ScoreRecap
"September 9, 2015 (Wednesday)",1:00 pm,Home,MacMurray College,"Galesburg, IL/Jorge Prats Field",,,,"W,10-2",Box ScoreRecap
"September 12, 2015 (Saturday)",5:00 pm,Neutral,University of the Ozarks,"Fulton, MO",,,,"W,4-0",Box ScoreRecap
"September 13, 2015 (Sunday)",2:00 pm,Away,Westminster College (MO),"Fulton, MO",,,,"W,3-2",Box ScoreRecap
"September 16, 2015 (Wednesday)",4:00 pm,Away,Eureka College,"Eureka, IL",,,,"W,8-0",Box ScoreRecap
"September 19, 2015 (Saturday)",1:00 pm,Home,Grinnell College,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0",Box ScoreRecap
"September 22, 2015 (Tuesday)",5:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"T,1-1(2 OT)",Box ScoreRecap
"September 26, 2015 (Saturday)",1:00 pm,Home,Lake Forest College,"Galesburg, IL/Jorge Prats Field",,,,"T,2-2(2 OT)",Box ScoreRecap
"September 27, 2015 (Sunday)",1:00 pm,Home,Alverno College,"Galesburg, IL/Jorge Prats Field",,,,"W,9-0",Box ScoreRecap
"October 3, 2015 (Saturday)",11:00 am,Home,Ripon College,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0",Box ScoreRecap
"October 4, 2015 (Sunday)",11:00 am,Home,Lawrence University,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0",Box ScoreRecap
"October 11, 2015 (Sunday)",11:00 am,Away,St. Norbert College,De Pere. WI,,,,"L,0-1",Box ScoreRecap
"October 17, 2015 (Saturday)",11:00 am,Away,Carroll University,"Waukesha, WI",,,,"L,0-3",Box ScoreRecap
"October 18, 2015 (Sunday)",11:00 am,Away,Beloit College,"Beloit, WI",,,,"W,3-0",Box ScoreRecap
"October 24, 2015 (Saturday)",11:00 am,Away,Monmouth College,"Monmouth, IL",,,,"L,1-2",Box ScoreRecap
"October 31, 2015 (Saturday)",11:00 am,Home,Cornell College,"Galesburg, IL/Jorge Prats Field",,,,"W,6-0",Box ScoreRecap
"November 6, 2015 (Friday)",2:00 PM,Neutral,Lake Forest College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,2-1",Box ScoreRecap
"November 7, 2015 (Saturday)",12:00 PM,Neutral,Carroll University,"Lake Forest, IL",,,Midwest Conference Tournament,"L,0-1",Box ScoreRecap
