Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2007 (Sunday)",3 pm,Away,Concordia University Chicago,"River Forest, IL",,,"W,5-2",
"September 5, 2007 (Wednesday)",7 pm,Away,Benedictine University,"Lisle, IL",,,"W,3-2",
"September 8, 2007 (Saturday)",3 pm,Away,Ripon College,"Ripon, WI",,,"L,1-2",
"September 11, 2007 (Tuesday)",4:30 pm,Home,University of Chicago,"Lake Forest, IL",,,"L,0-2",
"September 15, 2007 (Saturday)",3:30 pm,Home,Knox College,"Lake Forest, IL",,,"W,3-0",
"September 18, 2007 (Tuesday)",7 pm,Away,Milwaukee School of Engineering,"Milwaukee, WI",,,"L,0-3",
"September 23, 2007 (Sunday)",3:30 pm,Home,St. Norbert College,"Lake Forest, IL",,,"L,0-3",
"September 26, 2007 (Wednesday)",8 pm,Away,Carthage College,"Kenosha, WI",,,"L,0-2",
"September 29, 2007 (Saturday)",3:30 pm,Home,Lawrence University,"Lake Forest, IL",,,"L,2-3",
"October 1, 2007 (Monday)",4:30 pm,Home,Maranatha Baptist  University,"Lake Forest, IL",,,"L,1-2",
"October 13, 2007 (Saturday)",1:30 pm,Home,Grinnell College,"Lake Forest, IL",,,"L,2-3(2OT)",
"October 14, 2007 (Sunday)",3:30 pm,Away,Beloit College,"Beloit, WI",,,"L,1-2",
"October 20, 2007 (Saturday)",2 pm,Away,Illinois College,"Lake Forest, IL",,,"W,2-1",
"October 21, 2007 (Sunday)",1:30 pm,Away,Monmouth College,"Monmouth, IL",,,"W,2-1(2OT)",
"October 24, 2007 (Wednesday)",7:30 pm,Away,Carroll University,"Waukesha, WI",,,"L,3-4(2OT)",
"October 27, 2007 (Saturday)",10 am,Home,North Park University,"Lake Forest, IL",,,"L,1-3",
