Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Lennon, John",SR-4,14:54.58,2019 Kip Janvrin Open,"Apr 25, 2019"
,"Osler, John",JR-3,15:48.46,The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
