Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2011 (Thursday)",5 p.m.,Away,Concordia Univ. Wisconsin,,,,,"L,2-0",
"September 5, 2011 (Monday)",Noon,Neutral,Pacific Lutheran Univ.,,,,,"L,7-1",
"September 11, 2011 (Sunday)",2 p.m.,Home,Edgewood College,,,,,"L,4-1",
"September 17, 2011 (Saturday)",6:30 p.m.,Neutral,UW-Platteville,,,,"23 Loras College Tournament Rock Bowl - Dubuque, Iowa","L,3-0",
"September 18, 2011 (Sunday)",2:30 p.m.,Away,Loras College,,,,"23 Loras College Tournament Rock Bowl - Dubuque, Iowa","L,7-0",
"September 21, 2011 (Wednesday)",6:30 p.m.,Away,UW-Oshkosh,,,,,"L,6-0",
"September 24, 2011 (Saturday)",1 p.m.,Home,Monmouth College,,,,,"T,1-12 OT",
"September 28, 2011 (Wednesday)",7:30 p.m.,Home,Ripon College,,,,,"L,2-1",
"October 1, 2011 (Saturday)",1:30 p.m.,Away,Grinnell College,,,,,"W,2-0",
"October 5, 2011 (Wednesday)",4 p.m.,Away,Lawrence Univ.,,,,,"L,3-2",
"October 8, 2011 (Saturday)",3:30 p.m.,Away,Beloit College,,,,,"L,4-1",
"October 16, 2011 (Sunday)",3:30 p.m.,Away,Lake Forest College,,,,,"L,2-0",
"October 19, 2011 (Wednesday)",7 p.m.,Home,Carthage College,,,,,"L,4-0",
"October 20, 2011 (Thursday)",4 p.m.,Home,Macalester College,,,,,"L,3-0",
"October 22, 2011 (Saturday)",1 p.m.,Home,Illinois College,,,,,"L,3-1",
"October 23, 2011 (Sunday)",1 p.m.,Home,Knox College,,,,,"W,5-1",
"October 28, 2011 (Friday)",7:30 p.m.,Home,Carroll Univ.,,,,,"L,2-0",
