Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2012 (Friday)",5:00 p.m.,Home,Coe College,"Grinnell, IA",,,,"W,5-1",Box ScoreRecap
"September 2, 2012 (Sunday)",1:30 p.m.,Home,Central College,"Grinnell, IA",,,,"T,2-2",Box ScoreRecap
"September 5, 2012 (Wednesday)",5:00 p.m.,Home,Simpson College,"Grinnell, IA",,,,"L,0-2",Box ScoreRecap
"September 9, 2012 (Sunday)",1:30 p.m.,Away,University of Wisconsin-Platteville,"Platteville, WI",,,,"L,1-2",Box ScoreRecap
"September 15, 2012 (Saturday)",1:30 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"L,0-1",Box ScoreRecap
"September 16, 2012 (Sunday)",1:30 p.m.,Away,Carroll University,"Waukesha, Wi",,,,"L,0-2",Box ScoreRecap
"September 22, 2012 (Saturday)",1:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"W,2-1",Box ScoreRecap
"September 23, 2012 (Sunday)",1:00 p.m.,Away,Buena Vista University,"Storm Lake, IA",,,,"W,2-0",Box ScoreRecap
"September 26, 2012 (Wednesday)",4:00 p.m.,Home,University of Dubuque,"Grinnell, IA",,,,"L,0-4",Box ScoreRecap
"September 29, 2012 (Saturday)",1:30 p.m.,Home,Knox College,"Grinnell, IA",,,,"W,4-1",Box ScoreRecap
"September 30, 2012 (Sunday)",Noon,Home,Cornell College,"Grinnell, IA",,,,"W,4-0",Box ScoreRecap
"October 6, 2012 (Saturday)",1:30 p.m.,Away,Beloit College,"Beloit, WI",,,,"L,1-2",Box ScoreRecap
"October 16, 2012 (Tuesday)",4:00 p.m.,Home,St. Mary's College,"Grinnell, IA",,,,"W,3-1",Box ScoreRecap
"October 20, 2012 (Saturday)",1:30 p.m.,Home,Lawrence University,"Grinnell, IA",,,,"W,1-0",Box ScoreRecap
"October 21, 2012 (Sunday)",1:30 p.m.,Home,St. Norbert College,"Grinnell, IA",,,,"L,0-1",Box ScoreRecap
"October 27, 2012 (Saturday)",11:00 a.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,5-1",Box ScoreRecap
"October 28, 2012 (Sunday)",1:30 p.m.,Home,Ripon College,"Grinnell, IA",,,,"W,2-1",Box ScoreRecap
"November 2, 2012 (Friday)",2:00 p.m.,Away,Lake Forest College (Semifinal),"Lake Forest, IL",,,2012 Midwest Conference Men's Soccer Tournament (Click for tourney website),"L,0-1",Box ScoreRecap
