Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2024 (Friday)",2 PM CT,Home,Gustavus Adolphus,"Chicago, IL | Stagg Field",,,"L,0-1",Box ScoreRecap
"September 1, 2024 (Sunday)",12 PM CT,Home,St. Olaf,"Chicago, IL | Stagg Field",,,"W,2-0",Box ScoreRecap
"September 6, 2024 (Friday)",7 PM ET,Away,Kalamazoo,"Kalamazoo, MI",,,"W,6-0",Box ScoreRecap
"September 10, 2024 (Tuesday)",7:30 PM CT,Away,North Central (IL),"Naperville, IL",,,"W,4-0",Box ScoreRecap
"September 15, 2024 (Sunday)",1 PM CT,Away,Aurora,"Aurora, IL",,,"W,4-2",Box ScoreRecap
"September 18, 2024 (Wednesday)",7 PM CT,Home,Wheaton (IL),"Chicago, IL | Stagg Field",,,"W,5-3",Box ScoreRecap
"September 21, 2024 (Saturday)",2 PM CT,Away,UW-Eau Claire,"Eau Claire, WI",,,"L,0-1",Box ScoreRecap
"September 25, 2024 (Wednesday)",7 PM CT,Away,Carthage,"Kenosha, WI",,,"L,0-1",Box ScoreRecap
"September 28, 2024 (Saturday)",5 PM CT,Home,Hope,"Chicago, IL | Stagg Field",,,"L,0-1",Box ScoreRecap
"October 2, 2024 (Wednesday)",7 PM ET,Away,Calvin,"Grand Rapids, MI",,,"L,2-3",Box ScoreRecap
"October 5, 2024 (Saturday)",7:30 PM ET,Away,Rochester,"Rochester, NY",,,"T,0-0",Box ScoreRecap
"October 12, 2024 (Saturday)",8:15 PM ET,Away,New York,"Newark, NJ",,,"W,2-1",Box ScoreRecap
"October 16, 2024 (Wednesday)",7 PM CT,Home,North Park,"Chicago, IL | Stagg Field",,,"L,1-3",Box ScoreRecap
"October 19, 2024 (Saturday)",1:30 PM CT,Home,Brandeis,"Chicago, IL | Stagg Field",,,"W,3-2",Box ScoreRecap
"October 25, 2024 (Friday)",5:30 PM CT,Home,Case Western Reserve,"Chicago, IL | Stagg Field",,,"T,0-0",Box ScoreRecap
"October 27, 2024 (Sunday)",1 PM CT,Home,Carnegie Mellon,"Chicago, IL | Stagg Field",,,"T,1-1",Box ScoreRecap
"November 2, 2024 (Saturday)",1:30 PM ET,Away,Emory,"Atlanta, GA",,,"L,2-4",Box ScoreRecap
"November 9, 2024 (Saturday)",1:30 PM CT,Home,WashU,"Chicago, IL | Stagg Field",,,"L,1-2",Box Score
