Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2019 (Friday)",3 pm,Home,Concordia Wisconsin,,,,"W,3-1",Box ScoreRecap
"August 30, 2019 (Friday)",8 pm,Home,Wis.-Stevens Point,,,,"L,0-3",Box ScoreRecap
"August 31, 2019 (Saturday)",11 am,Home,DePauw,,,,"W,3-0",Box ScoreRecap
"August 31, 2019 (Saturday)",2 pm,Home,Texas-Dallas,,,,"W,3-1",Box ScoreRecap
"September 6, 2019 (Friday)",4:30 pm,Neutral,Otterbein,"Bloomington, Ill.",,,"W,3-0",Box ScoreRecap
"September 6, 2019 (Friday)",7 pm,Neutral,Hendrix,"Bloomington, Ill.",,,"W,3-0",Box ScoreRecap
"September 7, 2019 (Saturday)",12:30 pm,Neutral,Millikin,"Bloomington, Ill.",,,"W,3-0",Box ScoreRecap
"September 11, 2019 (Wednesday)",7 pm,Away,Ill. Wesleyan,,,,"W,3-0",Box ScoreRecap
"September 14, 2019 (Saturday)",11 am,Home,Dubuque,,,,"W,3-1",Box ScoreRecap
"September 14, 2019 (Saturday)",4 pm,Home,North Park,,,,"W,3-0",Box ScoreRecap
"September 18, 2019 (Wednesday)",6 pm,Home,#1 Calvin,,,,"W,3-1",Box ScoreRecap
"September 21, 2019 (Saturday)",12 pm,Neutral,New York U.,"Waltham, Mass.",,,"W,3-0",Box ScoreRecap
"September 21, 2019 (Saturday)",4 pm,Neutral,Case Western Reserve,"Waltham, Mass.",,,"W,3-0",Box ScoreRecap
"September 22, 2019 (Sunday)",12 pm,Neutral,Washington (Mo.),"Waltham, Mass.",,,"W,3-0",Box ScoreRecap
"September 28, 2019 (Saturday)",4 pm,Home,Aurora,,,,"W,3-1",Box ScoreRecap
"October 6, 2019 (Sunday)",12 pm,Neutral,Brandeis,"Atlanta, GA",,,"W,3-0",Box ScoreRecap
"October 6, 2019 (Sunday)",2 pm,Neutral,#14 Carnegie Mellon,"Atlanta, Ga.",,,"W,3-1",Box ScoreRecap
"October 12, 2019 (Saturday)",10 am,Neutral,North Central (Ill.),"Elmhurst, Ill.",,,"W,3-0",Box ScoreRecap
"October 12, 2019 (Saturday)",12 pm,Away,Elmhurst,,,,"W,3-1",Box ScoreRecap
"October 15, 2019 (Tuesday)",7 pm,Home,#4 Carthage,,,,"W,3-1",Box ScoreRecap
"October 20, 2019 (Sunday)",10 am,Neutral,Rochester (N.Y.),"Cleveland, OH",,,"W,3-0",Box ScoreRecap
"October 20, 2019 (Sunday)",2 pm,Neutral,#1 Emory,"Cleveland, Ohio",,,"W,3-1",Box ScoreRecap
"October 23, 2019 (Wednesday)",6 pm,Home,Wheaton (Ill.),,,,"W,3-0",Box ScoreRecap
"October 26, 2019 (Saturday)",4 pm,Away,#20 Hope,,,,"W,3-1",Box ScoreRecap
"October 26, 2019 (Saturday)",6 pm,Neutral,Alma,"Holland, MI",,,"W,3-0",Box ScoreRecap
"November 2, 2019 (Saturday)",1 pm,Away,Wis.-Eau Claire,,,,"L,1-3",Box ScoreRecap
"November 8, 2019 (Friday)",12 pm,Home,Rochester (N.Y.),,,,"W,3-0",Box ScoreRecap
"November 8, 2019 (Friday)",4 pm,Home,Carnegie Mellon,,,,"W,3-0",Box ScoreRecap
"November 9, 2019 (Saturday)",1 pm,Home,Emory,Chicago,,,"L,2-3",Box ScoreRecap
"November 15, 2019 (Friday)",8 pm,Home,Westminster (Mo.),,,,"W,3-0",Box ScoreRecap
"November 16, 2019 (Saturday)",5:40 pm,Home,Otterbein,,,,"W,3-0",Box ScoreRecap
"November 17, 2019 (Sunday)",2 pm,Home,#4 Carthage,,,,"L,2-3",Box ScoreRecap
