Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 13, 2004 (Saturday)",,Neutral,Wabash (Ind.),,,,"L,3-7",
"March 13, 2004 (Saturday)",,Neutral,Wabash (Ind.),,,,"L,4-7",
"March 14, 2004 (Sunday)",,Neutral,Westfield State (Mass.),,,,"W,13-4",
"March 15, 2004 (Monday)",,Neutral,Suffolk (Mass.),,,,"L,14-18",
"March 17, 2004 (Wednesday)",,Neutral,Colby-Sawyer (N.H.),,,,"W,13-2",
"March 18, 2004 (Thursday)",,Neutral,Defiance (Ohio),,,,"W,4-2",
"March 19, 2004 (Friday)",,Neutral,Bates (Me.),,,,"L,0-8",
"March 19, 2004 (Friday)",,Neutral,Bates (Me.),,,,"W,8-2",
"March 31, 2004 (Wednesday)",,Home,Northwestern-Roseville,,,,"L,3-4",
"April 1, 2004 (Thursday)",,Home,Concordia-St.Paul,,,,"L,5-9",
"April 4, 2004 (Sunday)",,Away,Luther,,,,"L,0-1",
"April 4, 2004 (Sunday)",,Away,Luther,,,,"L,7-9",
"April 7, 2004 (Wednesday)",,Away,St. Thomas,,,,"L,4-5",
"April 7, 2004 (Wednesday)",,Away,St. Thomas,,,,"L,4-5",
"April 12, 2004 (Monday)",,Home,St. Olaf,,,,"L,2-7",
"April 12, 2004 (Monday)",,Home,St. Olaf,,,,"W,4-3",
"April 13, 2004 (Tuesday)",,Home,St. Mary's,,,,"W,6-5",
"April 13, 2004 (Tuesday)",,Home,St. Mary's,,,,"L,3-12",
"April 17, 2004 (Saturday)",,Away,Carleton,,,,"W,8-2",
"April 17, 2004 (Saturday)",,Away,Carleton,,,,"W,12-2",
"April 18, 2004 (Sunday)",,Away,Grinnel (Ia.),,,,"L,1-8",
"April 18, 2004 (Sunday)",,Away,Grinnel (Ia.),,,,"L,3-6",
"April 21, 2004 (Wednesday)",,Home,Hamline,,,,"W,9-2",
"April 21, 2004 (Wednesday)",,Home,Hamline,,,,"W,5-2",
"April 24, 2004 (Saturday)",,Away,Concordia-Moorhead,,,,"L,1-5",
"April 24, 2004 (Saturday)",,Away,Concordia-Moorhead,,,,"L,0-3",
"April 27, 2004 (Tuesday)",,Home,Gustavus Adolphus,,,,"L,1-2",
"April 27, 2004 (Tuesday)",,Home,Gustavus Adolphus,,,,"L,5-10",
"April 28, 2004 (Wednesday)",,Home,Wisconsin-Superior,,,,"W,10-5",
"May 1, 2004 (Saturday)",,Away,St. John's,,,,"L,1-2",
"May 1, 2004 (Saturday)",,Away,St. John's,,,,"L,2-9",
"May 3, 2004 (Monday)",,Home,Crown,,,,"W,9-3",
"May 5, 2004 (Wednesday)",,Home,Augsburg,,,,"W,5-4",
"May 5, 2004 (Wednesday)",,Home,Augsburg,,,,"L,8-11",
"May 8, 2004 (Saturday)",,Away,Bethel,,,,"L,7-8",
"May 8, 2004 (Saturday)",,Away,Bethel,,,,"L,4-5",
