Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"October 21, 1977 (Friday)",,Away,Wisconsin-Steven's Point,"Steven's Point, Wis.",,,,"L,0-2",
"August 31, 2001 (Friday)",,Home,Kalamazoo,Macalester Stadium,,,,"W,2-0",
"September 8, 2001 (Saturday)",,Home,Cornell  (Ia.),Macalester Stadium,,,,"W,2-0",
"September 12, 2001 (Wednesday)",,Away,St. Catherine,St. Paul,,,,"W,5-1",
"September 19, 2001 (Wednesday)",,Away,St. Thomas,St. Paul,,,,"L,0-1(OT)",
"September 24, 2001 (Monday)",,Away,Augsburg,Minneapolis,,,,"W,1-0",
"September 26, 2001 (Wednesday)",,Away,St. Benedict,St. Joseph,,,,"W,1-0",
"September 29, 2001 (Saturday)",,Away,Wheaton (Ill.),"Wheaton, Ill.",,,,"L,0-4",
"October 2, 2001 (Tuesday)",,Away,St. Olaf,Northfield,,,,"W,3-0",
"October 6, 2001 (Saturday)",,Home,Bethel,Macalester Stadium,,,,"W,5-0",
"October 10, 2001 (Wednesday)",,Home,Carleton,Macalester Stadium,,,,"W,1-0",
"October 13, 2001 (Saturday)",,Home,Washington University (Mo.),Macalester Stadium,,,Diadora Classic,"W,3-1",
"October 14, 2001 (Sunday)",,Home,University of Chicago,Macalester Stadium,,,Diadora Classic,"W,2-1",
"October 17, 2001 (Wednesday)",,Home,Concordia,Macalester Stadium,,,,"W,5-1",
"October 19, 2001 (Friday)",,Home,Hamline,Macalester Stadium,,,,"W,2-0",
"October 24, 2001 (Wednesday)",,Home,St. Mary's,Macalester Stadium,,,,"W,4-0",
"October 26, 2001 (Friday)",,Home,Gustavus Adolphus,Macalester Stadium,,,,"W,1-0(OT)",
