Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2024 (Friday)",7:00 p.m. (ET),Away,Hope College,"Holland, MI",,,,"L,1-2",Box ScoreRecap
"August 31, 2024 (Saturday)",7:00 p.m. (ET),Away,Calvin University,"Grand Rapids, MI",,,,"L,1-2",Box ScoreRecap
"September 4, 2024 (Wednesday)",7:30 p.m.,Away,Elmhurst University,"Elmhurst, IL",,,,"L,2-3",Box ScoreRecap
"September 7, 2024 (Saturday)",4:00 p.m.,Home,Benedictine University,"Lake Forest, IL/Mohr Field",,,,"L,2-3",Box ScoreRecapProgramGallery
"September 14, 2024 (Saturday)",1:00 p.m.,Home,Wisconsin Lutheran College,"Lake Forest, IL/Mohr Field",,,,"W,1-0",Box ScoreRecapProgramGallery
"September 15, 2024 (Sunday)",3:30 p.m.,Away,Illinois Institute of Technology,"Chicago, IL",,,,"L,1-4",Box ScoreRecap
"September 18, 2024 (Wednesday)",7:00 p.m.,Away,Carroll University,"Waukesha, WI",,,,"T,2-2",Box ScoreRecap
"September 21, 2024 (Saturday)",1:00 p.m.,Home,Dominican University (Ill.),"Lake Forest, IL/Farwell Field",,,Parents Day,"T,1-1",Box ScoreRecapProgram
"September 25, 2024 (Wednesday)",4:00 p.m.,Home,Illinois Wesleyan University,"Lake Forest, IL/Mohr Field",,,,"L,0-2",Box ScoreRecapProgram
"September 28, 2024 (Saturday)",11:00 a.m.,Away,Grinnell College,"Grinnell, IA",,,,"T,3-3",Box ScoreRecap
"October 1, 2024 (Tuesday)",4:00 p.m.,Home,Ripon College,"Lake Forest, IL/Mohr Field",,,,"W,2-0",Box ScoreRecapProgram
"October 5, 2024 (Saturday)",1:00 p.m.,Home,Knox College,"Lake Forest, IL/Mohr Field",,,Homecoming,"W,1-0",Box ScoreRecapProgram
"October 12, 2024 (Saturday)",4:00 p.m.,Away,Lawrence University,"Appleton, WI",,,,"W,2-1",Box ScoreRecap
"October 15, 2024 (Tuesday)",4:00 p.m.,Home,University of Wisconsin-Whitewater,"Lake Forest, IL/Mohr Field",,,,"L,1-3",Box ScoreRecapProgram
"October 19, 2024 (Saturday)",11:00 a.m.,Home,Monmouth College,"Lake Forest, IL/Farwell Field",,,,"W,4-0",Box ScoreRecapProgram
"October 23, 2024 (Wednesday)",4:00 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,4-1",Box ScoreRecap
"October 26, 2024 (Saturday)",4:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,4-2",Box ScoreRecap
"November 2, 2024 (Saturday)",11:00 a.m.,Home,Cornell College,"Lake Forest, IL/Farwell Field",,,Senior Day,"W,4-0",Box ScoreRecapProgramGallery
"November 8, 2024 (Friday)",11:00 a.m.,Home,Grinnell College,"Lake Forest, IL/Farwell Field",,,Midwest Conference Tournament,"W,4-1",Box ScoreRecapProgramGallery
"November 8, 2024 (Friday)",1:30 p.m.,Neutral,Knox College vs. Illinois College,"Lake Forest, IL/Farwell Field",,,Midwest Conference Tournament,"IC 3, KC 3 (IC advances on PK)",Program
"November 9, 2024 (Saturday)",11:00 a.m.,Home,Illinois College,"Lake Forest, IL/Mohr Field",,,Midwest Conference Tournament,"W,2-1",Box ScoreRecapProgramGallery
"November 15, 2024 (Friday)",1:00 p.m.,Away,University of Wisconsin-Eau Claire,"Eau Claire, WI",,,NCAA Division III Tournament,"L,0-5",Box ScoreRecap
