Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 11, 1976 (Saturday)",,Home,Central,"Grinnell, IA",,,"W,2-1(9-15, 15-13, 15-7)",
"September 20, 1976 (Monday)",,Away,Mount Mercy,"Cedar Rapids, IA",,,"W,2-1(15-8, 6-15, 15-9)",
"September 20, 1976 (Monday)",,Neutral,Loras,"Cedar Rapids, IA",,,"L,0-2(9-15, 6-15)",
"September 25, 1976 (Saturday)",,Neutral,Wartburg (Upper Iowa Invitational),"Fayette, IA",,,"W,2-0(15-8, 15-10)",
"September 25, 1976 (Saturday)",,Neutral,St. Ambrose (Upper Iowa Invitational),"Fayette, IA",,,"W,2-0(15-12, 15-11)",
"September 25, 1976 (Saturday)",,Neutral,Mount Mercy (Upper Iowa Invitational),"Fayette, IA",,,"L,1-2(1-15, 15-12, 2-15)",
"September 25, 1976 (Saturday)",,Neutral,Iowa Wesleyan (Upper Iowa Invitational),"Fayette, IA",,,"L,0-2(11-15, 13-15)",
"October 2, 1976 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"W,2-0(15-11, 15-9)",
"October 2, 1976 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,2-1(5-15, 15-9, 15-8)",
"October 5, 1976 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,2-1(10-15, 15-8, 15-6)",
"October 5, 1976 (Tuesday)",,Neutral,Mount Mercy,"Mount Vernon, IA",,,"W,2-0(15-1, 15-2)",
"October 9, 1976 (Saturday)",,Away,Central,"Pella, IA",,,"W,2-0(15-8, 15-3)",
"October 16, 1976 (Saturday)",,Home,Simpson,"Grinnell, IA",,,"W,2-0(15-8, 15-3)",
"October 19, 1976 (Tuesday)",,Neutral,Cornell (Iowa Invitational),"Iowa City, IA",,,"W,2-1(15-10, 14-16, 15-50",
"October 19, 1976 (Tuesday)",,Away,Iowa (Iowa Invitational),"Iowa City, IA",,,"L,0-2(2-15, 3-15)",
"October 19, 1976 (Tuesday)",,Neutral,St. Ambrose (Iowa Invitational),"Iowa City, IA",,,"W,2-1(15-17, 19-17, 15-8)",
"October 20, 1976 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-2(9-15, 14-16)",
"October 20, 1976 (Wednesday)",,Neutral,Iowa Wesleyan,"Cedar Rapids, IA",,,"L,1-2(15-10, 8-15, 3-15)",
"October 22, 1976 (Friday)",,Home,Mount Mercy,"Grinnell, IA",,,"L,1-2(15-9, 13-15, 13-15)",
"November 5, 1976 (Friday)",,Neutral,St. Ambrose (Iowa AIAW Small College Tournament),"Ames, IA",,,"L,1-2(15-3, 11-15, 8-15)",
"November 5, 1976 (Friday)",,Neutral,Briar Cliff University (Iowa),"Ames, IA",,,"L,1-2(13-8, 2-15, 6-15)",
"November 6, 1976 (Saturday)",,Neutral,Cornell (Iowa AIAW Small College Tournament),"Ames, IA",,,"L,1-2(15-6, 4-15, 12-15)",
"November 6, 1976 (Saturday)",,Neutral,Simpson (Iowa AIAW Small College Tournament),"Ames, IA",,,"L,0-2(7-15, 13-15)",
