0,1,2,3,4,5
Grinnell College,293,305,598,22,1st
Vidushi Keni,71,75,146,2,1st
Meilin Hoshino,74,73,147,3,2nd
Emily Lackershire,75,77,152,8,t-4th
Amy Nguyen,73,80,153,9,6th
Saya Geisendorfer#,77,78,155,11,t-9th
Kavya Keshav,75,80,155,11,t-9th
Waverly Yang#,80,78,158,14,t-17th
