0,1,2,3,4,5
Grinnell College,297,300,597,21,3rd
Meilin Hoshino,71,77,148,4,t-8th
Vidushi Keni,75,74,149,5,t-10th
Amy Nguyen,72,77,149,5,t-10th
Kavya Keshav,79,75,154,10,t-21st
Emily Lackershire,79,76,155,11,t-23rd
Mary Li,80,75,155,11,t-23rd
