Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 5, 2015 (Saturday)",1:00 pm,Away,Eureka College,"Eureka, IL",,,Lincoln Bowl,"L,21-32",Box ScoreRecap
"September 12, 2015 (Saturday)",1:00 pm,Home,Carleton College,"Galesburg, IL/Knosher Bowl",,,,"W,23-20",Box ScoreRecap
"September 26, 2015 (Saturday)",1:00 pm,Away,Lawrence University,"Appleton, WI",,,,"W,20-6",Box ScoreRecap
"October 3, 2015 (Saturday)",1:00 pm,Home,Macalester College,"Galesburg, IL/Knosher Bowl",,,,"L,19-46",Box ScoreRecap
"October 10, 2015 (Saturday)",2:00 pm,Away,Lake Forest College,"Lake Forest, IL",,,,"L,3-34",Box ScoreRecap
"October 17, 2015 (Saturday)",1:00 pm,Home,Cornell College,"Galesburg, IL/Knosher Bowl",,,Homecoming,"L,16-38",Box ScoreRecap
"October 24, 2015 (Saturday)",1:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,26-12",Box ScoreRecap
"October 31, 2015 (Saturday)",3:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,13-59",Box ScoreRecap
"November 7, 2015 (Saturday)",1:00 pm,Home,Monmouth College,"Galesburg, IL/Knosher Bowl",,,130th Bronze Turkey Game - Senior Day,"L,7-49",Box ScoreRecap
"November 14, 2015 (Saturday)",1:00 pm,Away,Beloit College,"Beloit, WI",,,Midwest Conference Championship Weekend,"L,21-24",Box ScoreRecap
