Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 5, 1992 (Saturday)",,Home,North Park University,"Lake Forest, IL",,,,"W,1-0",
"September 9, 1992 (Wednesday)",,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,2-3",
"September 19, 1992 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,,"W,6-0",
"September 23, 1992 (Wednesday)",,Away,Carroll University,"Waukesha, WI",,,,"W,2-0",
"September 26, 1992 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,,"W,4-3",
"September 30, 1992 (Wednesday)",,Away,Beloit College,"Beloit, WI",,,,"L,0-1",
"October 3, 1992 (Saturday)",,Home,Ripon College,"Lake Forest, IL",,,,"W,2-0",
"October 8, 1992 (Thursday)",,Home,University of Chicago,"Lake Forest, IL",,,,"L,1-2(2OT)",
"October 10, 1992 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,,,History
"October 14, 1992 (Wednesday)",,Home,Carroll University,"Lake Forest, IL",,,,"W,3-0",
"October 17, 1992 (Saturday)",,Away,St. Norbert College,De Pere. WI,,,,"W,3-1",
"October 21, 1992 (Wednesday)",,Home,Beloit College,"Lake Forest, IL",,,,"W,2-0",
"October 24, 1992 (Saturday)",,Away,Rockford University,"Rockford, IL",,,,"W,1-0(OT)",
"October 28, 1992 (Wednesday)",,Away,Ripon College,"Ripon, WI",,,,"W,4-0",
"October 31, 1992 (Saturday)",,Away,Monmouth College,"Monmouth, IL",,,Midwest Conference Tournament,"W,6-3",
"November 1, 1992 (Sunday)",,Away,Grinnell College,"Grinnell, IA",,,Midwest Conference Tournament,"W,1-0(4OT)",
