Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2013 (Sunday)",3:30 pm,Home,Edgewood College,"Lake Forest, IL",,,,"W,4-0",Box ScoreRecap
"September 2, 2013 (Monday)",5 pm,Home,Aurora University,"Lake Forest, IL",,,,"L,1-2(OT)",Box ScoreRecap
"September 6, 2013 (Friday)",7:30 pm,Away,University of Dubuque,"Dubuque, IA",,,,"W,2-1",Box ScoreRecap
"September 8, 2013 (Sunday)",3:30 pm,Home,University of St. Thomas,"Lake Forest, IL",,,,"L,1-2",Box ScoreRecap
"September 13, 2013 (Friday)",4:30 pm,Home,Milwaukee School of Engineering,"Lake Forest, IL",,,,"L,0-1",Box ScoreRecap
"September 15, 2013 (Sunday)",7 pm,Away,Carthage College,"Kenosha, WI",,,Battle on the Border,"L,1-2(OT)",Box ScoreRecap
"September 21, 2013 (Saturday)",1:30 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,1-0",Box ScoreRecap
"September 22, 2013 (Sunday)",1:30 pm,Away,Cornell College,"Mount Vernon, IA",,,,"W,5-0",Box ScoreRecap
"September 28, 2013 (Saturday)",3:30 pm,Home,St. Norbert College,"Lake Forest, IL",,,,"W,4-0",Box ScoreRecap
"October 1, 2013 (Tuesday)",4 pm,Away,University of Chicago,"Chicago, IL",,,,"L,0-1",Box ScoreRecap
"October 5, 2013 (Saturday)",3:30 pm,Away,Ripon College,"Ripon, WI",,,,"W,3-2",Box ScoreRecap
"October 9, 2013 (Wednesday)",7:30 pm,Away,Carroll University,"Waukesha, WI",,,,"W,1-0",Box ScoreRecap
"October 12, 2013 (Saturday)",3 pm,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,,"W,1-0",Box ScoreRecap
"October 16, 2013 (Wednesday)",4 pm,Home,Beloit College,"Lake Forest, IL",,,,"W,3-0",Box ScoreRecap
"October 19, 2013 (Saturday)",3:30 pm,Away,Knox College,"Galesburg, IL",,,,"L,1-2",Box ScoreRecap
"October 26, 2013 (Saturday)",1:40 pm,Home,Monmouth College,"Lake Forest, IL",,,Parents Day,"W,3-0",Box ScoreRecap
"October 27, 2013 (Sunday)",1:30 pm,Home,Illinois College,"Lake Forest, IL",,,,"W,2-0",Box ScoreRecap
"November 2, 2013 (Saturday)",2:30 pm,Home,Lawrence University,"Lake Forest, IL",,,Senior Day,"W,3-0",Box ScoreRecap
"November 8, 2013 (Friday)",11 am,Home,Knox College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,2-1",Box ScoreRecap
"November 9, 2013 (Saturday)",12 pm,Home,St. Norbert College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,4-0",Box ScoreRecap
"November 14, 2013 (Thursday)",1 pm,Home,Luther,"Lake Forest, IL",,,NCAA Tournament,"L,0-3",Box ScoreRecap
