Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2020 (Tuesday)",7:00 p.m.,Away,Simpson College,"Indianola, IA",,,,,
"September 4, 2020 (Friday)",1:00 p.m.,Neutral,Baldwin Wallace University,"Chicago, IL (University of Chicago)",,,University of Chicago Gargoyle Invitational,Canceled,
"September 4, 2020 (Friday)",5:00 p.m.,Neutral,Aurora University,"Chicago, IL (University of Chicago)",,,University of Chicago Gargoyle Invitational,Canceled,
"September 5, 2020 (Saturday)",2:00 p.m.,Neutral,Kean University,"Chicago, IL (North Park University)",,,University of Chicago Gargoyle Invitational,Canceled,
"September 5, 2020 (Saturday)",4:30 p.m.,Away,North Park University,"Chicago, IL (North Park University)",,,University of Chicago Gargoyle Invitational,Canceled,
"September 8, 2020 (Tuesday)",7:00 p.m.,Home,Wartburg College,"Grinnell, IA/Darby Gymnasium",,,,Canceled,
"September 12, 2020 (Saturday)",11:00 a.m.,Away,University of Northwestern (MN),"St. Paul, Minn.",,,Northwestern Triangular,Canceled,
"September 12, 2020 (Saturday)",1:00 p.m.,Neutral,St. Catherine University,"St. Paul, MN",,,Northwestern Triangular,Canceled,
"September 15, 2020 (Tuesday)",7:00 p.m.,Away,Central College,"Pella, IA",,,,Canceled,
"September 18, 2020 (Friday)",6:15 p.m.,Home,Loras College,"Grinnell, IA/Darby Gymnasium",,,Grinnell/Central Invitational,Canceled,
"September 18, 2020 (Friday)",8:15 p.m.,Home,College of Saint Benedict,"Grinnell, IA/Darby Gymnasium",,,Grinnell/Central Invitational,Canceled,
"September 19, 2020 (Saturday)",1:00 p.m.,Home,Bethany Lutheran College,"Grinnell, IA/Darby Gymnasium",,,Grinnell/Central Invitational,Canceled,
"September 23, 2020 (Wednesday)",7:00 p.m.,Home,Augustana College (IL),"Grinnell, IA/Darby Gymnasium",,,,Canceled,
"September 25, 2020 (Friday)",5:00 p.m.,Neutral,Carroll University,"Whitewater, WI",,,UW-Whitewater Tournament,Canceled,
"September 26, 2020 (Saturday)",10:00 a.m.,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,UW-Whitewater Tournament,Canceled,
"September 26, 2020 (Saturday)",12:30 p.m.,Neutral,Carthage College,"Whitewater, WI",,,UW-Whitewater Tournament,Canceled,
"October 2, 2020 (Friday)",7:00 p.m.,Home,Lawrence University,"Grinnell, IA/Darby Gymnasium",,,,Canceled,
"October 3, 2020 (Saturday)",1:00 p.m.,Home,St. Norbert College,"Grinnell, IA/Darby Gymnasium",,,,Canceled,
"October 9, 2020 (Friday)",7:00 p.m.,Away,Beloit College,"Beloit, WI",,,,Canceled,
"October 10, 2020 (Saturday)",1:00 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,Canceled,
"October 13, 2020 (Tuesday)",7:00 p.m.,Away,Knox College,"Galesburg, IL",,,,Canceled,
"October 16, 2020 (Friday)",7:00 p.m.,Home,Monmouth College,"Grinnell, IA/Darby Gymnasium",,,,Canceled,
"October 17, 2020 (Saturday)",Noon,Home,Illinois College,"Grinnell, IA/Darby Gymnasium",,,,Canceled,
"October 17, 2020 (Saturday)",2:00 p.m.,Neutral,Illinois College vs. Buena Vista,"Grinnell, IA/Darby Gymnasium",,,,Canceled,
"October 17, 2020 (Saturday)",4:00 p.m.,Home,Buena Vista University,"Grinnell, IA/Darby Gymnasium",,,,Canceled,
"October 22, 2020 (Thursday)",7:00 p.m.,Away,Washington University in St. Louis,"St. Louis, MO",,,,Canceled,
"October 24, 2020 (Saturday)",1:00 p.m.,Home,Ripon College,"Grinnell, IA/Darby Gymnasium",,,,Canceled,
"October 28, 2020 (Wednesday)",7:00 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,Canceled,
"October 31, 2020 (Saturday)",12:30 p.m.,Neutral,Illinois Wesleyan University,"Rock Island, IL",,,Augustana Pumpkin Bash,Canceled,
"October 31, 2020 (Saturday)",2:45 p.m.,Neutral,Edgewood College,"Rock Island, IL",,,Augustana Pumpkin Bash,Canceled,
