Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 4, 1959 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"W,77-71",
"December 5, 1959 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"W,84-68",
"December 11, 1959 (Friday)",,Away,Carleton,"Northfield, MN",,,"L,79-86",
"December 12, 1959 (Saturday)",,Away,St. Olaf,"Northfield, MN",,,"L,57-63",
"December 15, 1959 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"L,69-96",
"December 16, 1959 (Wednesday)",,Neutral,Knox,"Galeburg, IL",,,"L,85-99",
"December 29, 1959 (Tuesday)",,Neutral,Iowa State Teachers,"Waverly, IA",,,"L,65-74",
"December 30, 1959 (Wednesday)",,Away,Wartburg,"Cedar Falls, IA",,,"L,62-64",
"January 4, 1960 (Monday)",,Away,Beloit,"Beloit, WI",,,"W,62-60",
"January 8, 1960 (Friday)",,Away,Whittier,"Whittier, CA",,,"L,64-68",
"January 9, 1960 (Saturday)",,Away,Pomona,"Pomona, CA",,,"W,64-35",
"January 12, 1960 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,72-85",
"January 15, 1960 (Friday)",,Away,Lawrence,"Appleton, WI",,,"L,57-72",
"January 16, 1960 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,65-68",
"January 19, 1960 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,51-47",
"February 5, 1960 (Friday)",,Home,Monmouth,"Grinnell, IA",,,"W,69-68",
"February 6, 1960 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,65-80",
"February 12, 1960 (Friday)",,Home,Carleton,"Grinnell, IA",,,"L,77-81",
"February 13, 1960 (Saturday)",,Home,St. Olaf,"Grinnell, IA",,,"W,60-58",
"February 20, 1960 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,70-66",
"February 23, 1960 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"L,79-84",
"February 27, 1960 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,60-57",
