0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Wartburg Fall Invite,"Sep 9-10, 2023",2,76-81=157,+13,t-41st/98
Preview to the DIII Championships,"Oct 1-2, 2023",2,82-90=172,+28,t-85th/90
2023 Golfweek October Classic,"Oct 15-17, 2023",3,81-87-88=256,+40,t-113th/120
Wartburg Spring Invite,"April 6-7, 2024",2,81-84=165,+25,t-7th/64
Kathy Niepagen Spring Fling,"April 13-14, 2024",2,87-87=174,+30,t-78th/114
SEASON TOTALS,SEASON TOTALS,11,924 Avg. 84.0,+12,-
