Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Galowitz, Kylie",SO-2,11.68m,"38' 4""",Grinnell College Dick Young Classic,"Apr 20, 2024"
,"Booher, Sara",JR-3,11.65m,"38' 2.75""",Grinnell College Dick Young Classic,"Apr 20, 2024"
,"Rockwell, Aiyana",JR-3,7.71m,"25' 3.5""",16th Annual PLNU Track and Field Invitational,"Mar 23, 2024"
