Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2013 (Monday)",5:00 pm,Home,North Central College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-2",Box ScoreRecap
"September 3, 2013 (Tuesday)",5:30 pm,Home,Principia College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-1",Box ScoreRecap
"September 7, 2013 (Saturday)",3:00 pm,Away,Coe College,"Cedar Rapids, IA",,,"T,1-1",Box ScoreRecap
"September 8, 2013 (Sunday)",3:30 pm,Away,Aurora University,"Aurora, IL",,,"L,0-4",Box Score
"September 11, 2013 (Wednesday)",5:00 pm,Home,Illinois Wesleyan University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-4",Box Score
"September 14, 2013 (Saturday)",3:00 pm,Home,Culver-Stockton College (Mo.),"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,1-0",Box ScoreRecap
"September 18, 2013 (Wednesday)",5:00 pm,Home,Central College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-2",Box ScoreRecap
"September 21, 2013 (Saturday)",1:30 pm,Home,St. Norbert College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-2",Box ScoreRecap
"September 22, 2013 (Sunday)",1:30 pm,Home,Ripon College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,3-4",Box ScoreRecap
"September 28, 2013 (Saturday)",1:30 pm,Away,Lawrence University,"Appleton, WI",,,"L,1-4",Box Score
"October 3, 2013 (Thursday)",4:00 pm,Home,Illinois College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-2",Box ScoreRecap
"October 5, 2013 (Saturday)",2:30 pm,Away,Cornell College,"Mount Vernon, IA",,,"W,2-0",Box ScoreRecap
"October 9, 2013 (Wednesday)",4:00 pm,Away,Iowa Wesleyan College,"Mount Pleasant, IA",,,"W,7-0",Box ScoreRecap
"October 12, 2013 (Saturday)",2:30 pm,Away,Grinnell College,"Grinnell, IA",,,"L,0-2",Box Score
"October 19, 2013 (Saturday)",2:30 pm,Home,Beloit College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,4-0",Box ScoreRecap
"October 26, 2013 (Saturday)",1:30 pm,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-3",Box Score
"October 27, 2013 (Sunday)",1:30 pm,Away,Carroll University,"Waukesha, WI",,,"L,1-2",Box ScoreRecap
"November 2, 2013 (Saturday)",1:30 pm,Home,Knox College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,2-0",Box ScoreRecap
