Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 2002 (Friday)",,Neutral,Rhodes,Neutral,,,"W,1-0",
"September 8, 2002 (Sunday)",,Away,Sewanee,,,,"W,2-1",
"September 11, 2002 (Wednesday)",,Away,Beloit,,,,"L,1-2",
"September 15, 2002 (Sunday)",,Away,Rockford,,,,"W,4-0",
"September 18, 2002 (Wednesday)",,Home,Wheaton (Ill.),,,,"L,0-3",
"September 21, 2002 (Saturday)",,Home,DePauw,,,,"W,1-0",
"September 25, 2002 (Wednesday)",,Home,Wis.-Whitewater,,,,"W,3-2",
"September 28, 2002 (Saturday)",,Home,Case Reserve,,,,"W,7-1",
"October 6, 2002 (Sunday)",Final - 2OT,Away,Carnegie Mellon,,,,"L,1-2",
"October 11, 2002 (Friday)",,Away,Emory,,,,"W,3-1",
"October 13, 2002 (Sunday)",,Away,New York U.,,,,"W,1-0",
"October 16, 2002 (Wednesday)",,Home,Ill. Wesleyan,,,,"W,3-0",
"October 19, 2002 (Saturday)",Final - 2OT,Home,Dominican (Ill.),,,,"T,0-0",
"October 25, 2002 (Friday)",,Home,Brandeis,,,,"L,1-4",
"October 27, 2002 (Sunday)",,Home,Rochester,,,,"L,1-2",
"November 2, 2002 (Saturday)",,Away,Washington (Mo.),,,,"W,2-0",
"November 6, 2002 (Wednesday)",,Home,Benedictine (Ill.),,,,"W,9-2",
"November 9, 2002 (Saturday)",,Away,Wis.-Oshkosh,,,,"L,1-3",
