Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"January 7, 1921 (Friday)",,Away,Newton YMCA,"Newton, IA",,,"W,16-14",
"January 8, 1921 (Saturday)",,Home,Newton YMCA,"Grinnell, IA",,,"W,32-10",
"January 14, 1921 (Friday)",,Away,Nebraska,"Lincoln, NE",,,"L,10-31",
"January 15, 1921 (Saturday)",,Away,Nebraska,"Lincoln, NE",,,"L,15-28",
"January 21, 1921 (Friday)",,Away,Kansas,"Lawrence, KS",,,"L,20-35",
"January 22, 1921 (Saturday)",,Away,Kansas,"Lawrence, KS",,,"L,17-31",
"January 28, 1921 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"W,10-8",
"January 29, 1921 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,31-1",
"February 4, 1921 (Friday)",,Home,University of Oklahoma,"Grinnell, IA",,,"L,22-25",
"February 5, 1921 (Saturday)",,Home,University of Oklahoma,"Grinnell, IA",,,"L,20-23",
"February 11, 1921 (Friday)",,Home,Nebraska,"Grinnell, IA",,,"L,19-26",
"February 12, 1921 (Saturday)",,Home,Nebraska,"Grinnell, IA",,,"L,22-29",
"February 22, 1921 (Tuesday)",,Home,Iowa State,"Grinnell, IA",,,"L,16-25",
"February 26, 1921 (Saturday)",,Away,Iowa State,"Ames, IA",,,"L,20-25",
"March 4, 1921 (Friday)",,Home,Washington University,"Grinnell, IA",,,"W,19-17",
"March 5, 1921 (Saturday)",,Home,Washington University,"Grinnell, IA",,,"W,22-14",
"March 8, 1921 (Tuesday)",,Away,Drake,"Des Moines, IA",,,"L,18-19",
"March 14, 1921 (Monday)",,Home,Drake,"Grinnell, IA",,,"L,11-13",
