Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 15, 2011 (Tuesday)",9:30 am,Neutral,Franciscan,"Clermont, FL",,,"W,14-1",
"March 15, 2011 (Tuesday)",11:30 am,Neutral,Cortland St.,"Clermont, Fla.",,,"L,3-7",
"March 16, 2011 (Wednesday)",2:23 pm,Away,Minn.-Morris,,,,"W,11-10",
"March 16, 2011 (Wednesday)",,Neutral,Macalester,"Clermont, Fla.",,,"W,11-3",
"March 17, 2011 (Thursday)",2 pm,Neutral,Concordia (Wis.),"Clermont, Fla.",,,"L,6-7",
"March 17, 2011 (Thursday)",2:23 pm,Away,Rensselaer,,,,"L,1-9",Box Score
"March 19, 2011 (Saturday)",2:23 pm,Away,Wis.-Superior,,,,"L,2-6",
"March 19, 2011 (Saturday)",2:23 pm,Away,Plattsburgh St.,,,,"L,2-4",
"March 20, 2011 (Sunday)",9:30 am,Neutral,Colby,"Clermont, Fla.",,,"L,2-3",Box Score
"March 20, 2011 (Sunday)",11:30 am,Neutral,Southern Me.,"Clermont, Fla.",,,"L,4-12",
"April 2, 2011 (Saturday)",1 pm,Away,Beloit,"Beloit, WI",,,"L,0-3",
"April 2, 2011 (Saturday)",3 pm,Away,Beloit,"Beloit, WI",,,"L,5-13",
"April 4, 2011 (Monday)",3 pm,Away,Alverno,"Milwaukee, WI",,,"W,11-6",Box Score
"April 4, 2011 (Monday)",5 pm,Away,Alverno,"Milwaukee, WI",,,"W,11-8",Box Score
"April 9, 2011 (Saturday)",1 pm,Home,Illinois Col.,,,,"W,7-5",
"April 9, 2011 (Saturday)",2:23 pm,Home,Knox,,,,"W,12-4",
"April 9, 2011 (Saturday)",3 pm,Neutral,Lake Forest,"Janesville, Wis.",,,"L,5-14",
"April 10, 2011 (Sunday)",10 am,Neutral,Monmouth (Ill.),"Janesville, Wis.",,,"L,4-7",
"April 10, 2011 (Sunday)",2 pm,Neutral,Grinnell,"Janesville, Wis.",,,"W,9-2",
"April 17, 2011 (Sunday)",12 pm,Away,Chicago,"Chicago, IL",,,"L,4-6",
"April 17, 2011 (Sunday)",2:23 pm,Away,Elmhurst,"Elmhurst, IL",,,"L,0-12",
"April 22, 2011 (Friday)",3 pm,Home,Wis.-Whitewater,,,,,
"April 27, 2011 (Wednesday)",2:23 pm,Home,St. Norbert,,,,"W,4-3",
"May 1, 2011 (Sunday)",2:23 pm,Home,Carroll (Wis.),,,,"W,3-2",
"May 2, 2011 (Monday)",2:23 pm,Away,Ripon,"Ripon, WI",,,"L,3-4",
