Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 5, 2021 (Friday)",5 p.m.,Away,Wheaton (Ill.),"Wheaton, Ill.",,,,"L,0-6",Box ScoreRecap
"March 7, 2021 (Sunday)",12 p.m.,Away,North Central (Ill.),"Carol Stream, Ill.",,,,"L,0-12(7 inn.)",Box ScoreRecap
"March 7, 2021 (Sunday)",3 p.m.,Away,North Central (Ill.),"Carol Stream, Ill.",,,,"L,1-12(7 inn.)",Box ScoreRecap
"March 10, 2021 (Wednesday)",1 p.m.,Away,Carroll (Wis.),"Waukesha, Wis.",,,,"L,0-12(7 inn.)",Box ScoreRecap
"March 11, 2021 (Thursday)",1 p.m.,Away,Wisconsin Lutheran,"Waukesha, Wis./ Frame Park",,,,"W,4-3",Box ScoreRecap
"March 13, 2021 (Saturday)",12 p.m.,Away,Carthage,"Kenosha, Wis.",,,,"L,0-5",Box ScoreRecap
"March 13, 2021 (Saturday)",3 p.m.,Away,Carthage,"Kenosha, Wis.",,,,"W,12-6",Box ScoreRecap
"March 14, 2021 (Sunday)",1 p.m.,Away,Aurora,"Aurora, Ill.",,,,"L,1-12(8 inn.)",Box ScoreRecap
"March 14, 2021 (Sunday)",4 p.m.,Away,Aurora,"Aurora, Ill.",,,,"L,4-12",Box ScoreRecap
"March 17, 2021 (Wednesday)",1 p.m.,Away,Benedictine (Ill.),"Joliet, Ill.",,,,"L,1-7",Box ScoreRecap
"March 17, 2021 (Wednesday)",4 p.m.,Away,Benedictine (Ill.),"Joliet, Ill.",,,,"L,0-6(5 inn.)",Box ScoreRecap
"March 19, 2021 (Friday)",12 p.m.,Neutral,Marian (Wis.),"Ashwaubenon, Wis./ Capital Credit Union Park",,,,"W,8-1(7 inn.)",Box ScoreRecap
"March 19, 2021 (Friday)",3 p.m.,Neutral,Marian (Wis.),"Ashwaubenon, Wis./ Capital Credit Union Park",,,,"W,6-5",Box ScoreRecap
"April 3, 2021 (Saturday)",12 p.m.,Home,Beloit,"RIPON, Wis./Francis Field",,,,"L,5-19(7 inn.)",Box ScoreRecapSpectator Policy
"April 3, 2021 (Saturday)",3 p.m.,Home,Beloit,"RIPON, Wis./Francis Field",,,,"L,2-9",Box ScoreRecapSpectator Policy
"April 13, 2021 (Tuesday)",12 p.m.,Away,St. Norbert,De Pere. Wis.,,,,"L,4-7",Box ScoreRecap
"April 13, 2021 (Tuesday)",3 p.m.,Away,St. Norbert,De Pere. Wis.,,,,"L,8-9(10 innings)",Box ScoreRecap
"April 17, 2021 (Saturday)",12 p.m.,Away,Lawrence,"Appleton, Wis.",,,,"L,5-9",Box ScoreRecap
"April 17, 2021 (Saturday)",3 p.m.,Away,Lawrence,"Appleton, Wis.",,,,"W,10-6",Box ScoreRecap
"April 20, 2021 (Tuesday)",12 p.m.,Home,Beloit,"RIPON, Wis./Francis Field",,,,"L,4-14(7 inn.)",Box ScoreRecapSpectator Policy
"April 20, 2021 (Tuesday)",3 p.m.,Home,Beloit,"RIPON, Wis./Francis Field",,,,"W,10-9",Box ScoreRecapSpectator Policy
"April 24, 2021 (Saturday)",1 p.m.,Away,Univ. of Chicago,"Chicago, Ill.",,,,"L,1-9",Box ScoreRecap
"April 24, 2021 (Saturday)",4 p.m.,Away,Univ. of Chicago,"Chicago, Ill.",,,,"L,2-8",Box ScoreRecap
"April 25, 2021 (Sunday)",12 p.m.,Home,University of Chicago,"RIPON, Wis./Francis Field",,,,"L,5-12",Box ScoreRecapSpectator Policy
"April 25, 2021 (Sunday)",3 p.m.,Home,Univ. of Chicago,"RIPON, Wis./Francis Field",,,,"L,3-5",Box ScoreRecapSpectator Policy
"April 28, 2021 (Wednesday)",12 p.m.,Away,Beloit,"Beloit, Wis.",,,,"W,11-6",Box ScoreRecap
"April 28, 2021 (Wednesday)",3 p.m.,Away,Beloit,"Beloit, Wis.",,,,"L,0-9",Box ScoreRecap
"May 1, 2021 (Saturday)",12 p.m.,Away,St. Norbert,De Pere. Wis.,,,,"L,13-15",Box ScoreRecap
"May 1, 2021 (Saturday)",3 p.m.,Away,St. Norbert,De Pere. Wis.,,,,"L,5-7",Box ScoreRecap
"May 2, 2021 (Sunday)",12 p.m.,Home,St. Norbert,"RIPON, Wis./Francis Field",,,,"L,1-13(7 inn.)",Box ScoreRecapSpectator Policy
"May 2, 2021 (Sunday)",3 p.m.,Home,St. Norbert,"RIPON, Wis./Francis Field",,,,"L,7-9(10 innings)",Box ScoreRecapSpectator Policy
"May 5, 2021 (Wednesday)",12 p.m.,Home,Univ. of Chicago,"RIPON, Wis./Francis Field",,,,"L,1-5",Box ScoreRecapSpectator Policy
"May 5, 2021 (Wednesday)",3 p.m.,Home,Univ. of Chicago,"RIPON, Wis./Francis Field",,,,"L,4-11",Box ScoreRecapSpectator Policy
"May 13, 2021 (Thursday)",12 p.m.,Home,Lawrence,"RIPON, Wis./Francis Field",,,Senior Day,"L,7-9",Box ScoreRecapSpectator Policy
"May 13, 2021 (Thursday)",3 p.m.,Home,Lawrence,"RIPON, Wis./Francis Field",,,Senior Day,"W,7-6",Box ScoreRecapSpectator Policy
"May 15, 2021 (Saturday)",11 a.m.,Away,Lawrence,"Appleton, Wis.",,,,"L,3-13",Box ScoreRecap
"May 15, 2021 (Saturday)",2 p.m.,Away,Lawrence,"Appleton, Wis.",,,,"L,3-9",Box ScoreRecap
