#,Player,ERA,WHIP,W-L,APP-GS,CG,SHO,SV,IP,H,R,ER,BB,SO,2B,3B,HR,AB,B/AVG,WP,HBP,BK,SFA,SHA,Bio Link
11.0,"Gibson, Megan 11Gibson, Megan",10.23,3.06,0-11,16-11,6,0-0,0,52.0,116,126,76,43,26,27,7,10,290,0.4,7,9,0,7,7,View Bio
18.0,"Stariha, Lydia 18Stariha, Lydia",18.9,5.07,0-6,11-6,4,0-0,0,36.2,120,141,99,66,6,23,3,5,237,0.506,17,6,1,4,2,View Bio
15.0,"Bean, Alyssa 15Bean, Alyssa",3.5,2.17,0-1,3-1,0,0-0,0,6.0,11,8,3,2,3,2,0,0,32,0.344,1,1,0,0,0,View Bio
6.0,"Fulton, Jennifer 6Fulton, Jennifer",6.3,2.3,0-4,5-4,0,0-0,0,10.0,20,20,9,3,6,2,0,0,57,0.351,1,1,0,2,2,View Bio
2.0,"Wilke, Summer 2Wilke, Summer",18.0,4.71,0-0,1-0,0,0-0,0,2.1,10,10,6,1,1,2,2,0,17,0.588,0,0,0,0,1,View Bio
,Totals,12.43,3.66,0-22,36-22,10,0,0,107.0,277,305,190,115,42,56,12,15,633,0.438,26,17,1,13,12,
,Opponents,1.03,0.92,22-0,33-22,11,12,1,116.0,83,25,17,24,111,8,2,0,418,0.199,3,3,0,0,12,
