Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2022 (Friday)",4:00 pm,Neutral,Principia College,"Jacksonville, Ill.",,,Illinois College Invitational,Canceled,Recap
"September 2, 2022 (Friday)",8:00 pm,Neutral,Anderson University (IN),"Jacksonville, Ill.",,,Illinois College Invitational,"L,0-3",Box ScoreRecap
"September 3, 2022 (Saturday)",10:30 am,Neutral,Franklin College,"Jacksonville, Ill.",,,Illinois College Invitational,"W,3-1",Box ScoreRecap
"September 3, 2022 (Saturday)",12:30 pm,Neutral,Westminster College (MO),"Jacksonville, Ill.",,,Illinois College Invitational,"L,2-3",Box ScoreRecap
"September 6, 2022 (Tuesday)",7:00 pm,Home,Rockford University,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box ScoreRecap
"September 9, 2022 (Friday)",5:00 pm,Neutral,University of Wisconsin - River Falls,"Milwaukee, WI",,,WLC Quadrangular,"L,0-3",Box ScoreRecap
"September 10, 2022 (Saturday)",10:00 am,Neutral,Wartburg College,"Milwaukee, WI",,,WLC Quadrangular,"L,0-3",Box ScoreRecap
"September 10, 2022 (Saturday)",12:00 pm,Away,Wisconsin Lutheran College,"Milwaukee, WI",,,WLC Quadrangular,"L,0-3",Box ScoreRecap
"September 13, 2022 (Tuesday)",6:00 pm,Home,Principia College,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box ScoreRecap
"September 16, 2022 (Friday)",4:00 pm,Neutral,Luther College,"Rock Island, IL",,,Viking Classic,"W,3-1",Box ScoreRecap
"September 16, 2022 (Friday)",7:30 pm,Away,Augustana College (IL),"Rock Island, IL",,,Viking Classic,"L,1-3",Box ScoreRecap
"September 17, 2022 (Saturday)",10:00 am,Neutral,Blackburn College,"Rock Island, IL",,,Viking Classic,"W,3-0",Box ScoreRecap
"September 17, 2022 (Saturday)",12:30 pm,Neutral,Marian University,"Rock Island, IL",,,Viking Classic,"L,0-3",Box ScoreRecap
"September 23, 2022 (Friday)",7:00 pm,Home,Grinnell College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,0-3",Box ScoreRecap
"September 24, 2022 (Saturday)",1:00 pm,Home,Cornell College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,0-3",Box ScoreRecap
"October 1, 2022 (Saturday)",11:00 am,Home,Lake Forest College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,2-3",Box Score
"October 5, 2022 (Wednesday)",7:00 pm,Away,Knox College,"Galesburg, IL",,,,"W,3-0",Box ScoreRecap
"October 7, 2022 (Friday)",6:00 pm,Away,Webster University,"St. Louis, MO",,,,"W,3-2",Box ScoreRecap
"October 8, 2022 (Saturday)",1:00 pm,Away,Blackburn College,"Carlinville, IL",,,,"W,3-0",Box ScoreRecap
"October 12, 2022 (Wednesday)",7:00 pm,Home,Illinois College,"Monmouth, Ill./Glennie Gymnasium",,,,"L,1-3",Box Score
"October 18, 2022 (Tuesday)",6:00 pm,Away,Beloit College,"Beloit, WI",,,,"W,3-1",Box ScoreRecap
"October 21, 2022 (Friday)",7:00 pm,Away,Lawrence University,"Appleton, WI",,,,"W,3-0",Box ScoreRecap
"October 22, 2022 (Saturday)",1:00 pm,Away,Ripon College,"Ripon, WI",,,,"L,2-3",Box ScoreRecap
"October 26, 2022 (Wednesday)",7:00 pm,Home,Iowa Wesleyan University,"Monmouth, Ill./Glennie Gymnasium",,,,"W,3-0",Box ScoreRecap
"October 28, 2022 (Friday)",6:00 pm,Neutral,Nebraska Wesleyan University,"Pella, IA",,,Central College Tournament,"L,1-3",Box ScoreRecap
"October 28, 2022 (Friday)",8:00 pm,Away,Central College,"Pella, IA",,,Central College Tournament,"L,1-3",Box ScoreRecap
"October 29, 2022 (Saturday)",11:00 am,Neutral,Luther College,"Pella, IA",,,Central College Tournament,"L,1-3",Box Score
