Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2016 (Thursday)",5:00 pm,Home,Blackburn College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,3-0",Box ScoreRecap
"September 4, 2016 (Sunday)",2:00 pm,Home,Westminster College (MO),"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-2",Box ScoreRecap
"September 7, 2016 (Wednesday)",5:00 pm,Away,Iowa Wesleyan University,"Mount Pleasant, IA",,,"W,19-0",Box Score
"September 10, 2016 (Saturday)",6:00 pm,Away,Illinois College,"Jacksonville, IL",,,"L,1-2",Box ScoreRecap
"September 14, 2016 (Wednesday)",5:00 pm,Home,Millikin University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"T,1-1",Box ScoreRecap
"September 17, 2016 (Saturday)",12:00 pm,Away,University of Wisconsin-Platteville,"Platteville, WI",,,"W,2-1",Box ScoreRecap
"September 21, 2016 (Wednesday)",7:00 pm,Away,University of Dubuque,"Dubuque, IA",,,"L,1-3",Box ScoreRecap
"September 24, 2016 (Saturday)",3:30 pm,Away,Ripon College,"Ripon, WI",,,"L,1-2",Box ScoreRecap
"September 25, 2016 (Sunday)",3:30 pm,Away,St. Norbert College,De Pere. WI,,,"W,1-0",Box ScoreRecap
"September 27, 2016 (Tuesday)",2:00 pm,Home,Central College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-1",Box ScoreRecap
"October 1, 2016 (Saturday)",3:00 pm,Away,Knox College,"Galesburg, IL",,,"L,1-7",Box ScoreRecap
"October 5, 2016 (Wednesday)",4:00 pm,Away,Hannibal-LaGrange College (Mo.),"Hannibal, MO",,,"2 OTT,0-0",Box ScoreRecap
"October 7, 2016 (Friday)",4:00 pm,Home,Cornell College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,4-1",Box ScoreRecap
"October 15, 2016 (Saturday)",3:30 pm,Home,Beloit College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,3-4",Box ScoreRecap
"October 16, 2016 (Sunday)",3:30 pm,Home,Lake Forest College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-4",Box ScoreRecap
"October 22, 2016 (Saturday)",1:30 pm,Away,Lawrence University,"Appleton, WI",,,"W,2-0",Box ScoreRecap
"October 29, 2016 (Saturday)",2:30 pm,Home,Grinnell College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-2",Box ScoreRecap
"October 30, 2016 (Sunday)",2:00 pm,Away,Rockford University,"Rockford, IL",,,"W,8-0",Box ScoreRecap
