Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 26, 2023 (Sunday)",11:00 AM,Neutral,Millikin University,"Plummer Field, Edwardsville, Ill.",,,Fontbonne University Tournament,"L,0-2",Box Score
"February 26, 2023 (Sunday)",1:00 PM,Neutral,Defiance College,"Plummer Field, Edwardsville, Ill.",,,Fontbonne University Tournament,"W,2-1",Box Score
"March 5, 2023 (Sunday)","8:00 AM CT, 9:00 AM ET",Neutral,Marian University,"Kissimmee, Fla.",,,,"L,2-3",Box ScoreRecap
"March 5, 2023 (Sunday)","10:30 AM CT, 11:30 AM ET",Neutral,Husson University,"Kissimmee, Fla.",,,,"L,0-3",Box ScoreRecap
"March 6, 2023 (Monday)","1:00 PM CT, 2:00 PM ET",Neutral,Saint Joseph's College of Maine,"Kissimmee, Fla.",,,,"W,3-2",Box ScoreRecap
"March 6, 2023 (Monday)","3:30 PM CT, 4:30 PM ET",Neutral,Saint Joseph's College of Maine,"Kissimmee, Fla.",,,,"L,1-2",Box ScoreRecap
"March 7, 2023 (Tuesday)","8:00 AM CT, 9:00 AM ET",Neutral,Kenyon College,"Kissimmee, Fla.",,,,"W,10-2",Box ScoreRecap
"March 7, 2023 (Tuesday)","10:30 AM CT, 11:30 AM ET",Neutral,Catholic University,"Kissimmee, Fla.",,,,"L,1-2",Box ScoreRecap
"March 9, 2023 (Thursday)","10:30 AM CT, 11:30 AM ET",Neutral,United States Coast Guard Academy,"Kissimmee, Fla.",,,,"L,3-4",Box ScoreRecap
"March 9, 2023 (Thursday)","3:30 PM CT, 4:30 PM ET",Neutral,College of Saint Benedict,"Kissimmee, Fla.",,,,"L,4-5",Box ScoreRecap
"March 10, 2023 (Friday)","8:00 AM CT, 9:00 AM ET",Neutral,University of Mount Union,"Kissimmee, Fla.",,,,"L,1-6",Box ScoreRecap
"March 10, 2023 (Friday)","10:30 AM CT, 11:30 AM ET",Neutral,York College of Pennsylvania,"Kissimmee, Fla.",,,,"L,0-15",Box ScoreRecap
"March 15, 2023 (Wednesday)",2:00 PM,Away,Washington University in St. Louis,"St. Louis, MO",,,,"W,5-3",Box ScoreRecap
"March 15, 2023 (Wednesday)",4:00 PM,Away,Washington University in St. Louis,"St. Louis, MO",,,,"L,3-4",Box ScoreRecap
"March 25, 2023 (Saturday)",12:00 PM,Away,Carthage College,"Kenosha, WI",,,,Canceled,
"March 25, 2023 (Saturday)",2:00 PM,Away,Carthage College,"Kenosha, WI",,,,Canceled,
"March 30, 2023 (Thursday)",3:00 PM,Home,Fontbonne University,"Jacksonville, Ill.",,,,"W,1-0",Box ScoreRecap
"March 30, 2023 (Thursday)",5:00 PM,Home,Fontbonne University,"Jacksonville, Ill.",,,,"W,4-3",Box ScoreRecap
"April 3, 2023 (Monday)",3:00 PM,Away,Eureka College,"Eureka, IL",,,,"W,9-0",Box ScoreRecap
"April 3, 2023 (Monday)",5:00 PM,Away,Eureka College,"Eureka, IL",,,,"T,4-4",Box ScoreRecap
"April 7, 2023 (Friday)",3:00 PM,Away,Beloit College,"Beloit, WI",,,,"W,9-0",Box ScoreRecap
"April 7, 2023 (Friday)",5:00 PM,Away,Beloit College,"Beloit, WI",,,,"W,12-1",Box ScoreRecap
"April 8, 2023 (Saturday)",1:00 PM,Away,Lake Forest College,"Lake Forest, IL",,,,"W,5-1",Box ScoreRecap
"April 8, 2023 (Saturday)",3:00 PM,Away,Lake Forest College,"Lake Forest, IL",,,,"W,9-1",Box ScoreRecap
"April 15, 2023 (Saturday)",12:00 PM,Home,Lawrence University,"Jacksonville, Ill.",,,,"W,14-1",Box ScoreRecap
"April 15, 2023 (Saturday)",2:00 PM,Home,Lawrence University,"Jacksonville, Ill.",,,,"W,4-2",Box ScoreRecap
"April 19, 2023 (Wednesday)",3:00 PM,Away,Knox College,"Galesburg, IL",,,,"W,5-0",Box ScoreRecap
"April 19, 2023 (Wednesday)",5:00 PM,Away,Knox College,"Galesburg, IL",,,,"W,3-0",Box ScoreRecap
"April 22, 2023 (Saturday)",1:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,,"W,7-1",Box ScoreRecap
"April 22, 2023 (Saturday)",3:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,,"W,10-2",Box ScoreRecap
"April 23, 2023 (Sunday)",12:00 PM,Home,Ripon College,"Jacksonville, Ill.",,,,"W,8-0",Box ScoreRecap
"April 23, 2023 (Sunday)",2:00 PM,Home,Ripon College,"Jacksonville, Ill.",,,,"W,10-3",Box ScoreRecap
"April 25, 2023 (Tuesday)",3:00 PM,Away,Monmouth College,"Monmouth, IL",,,,"W,3-0",Box ScoreRecap
"April 25, 2023 (Tuesday)",5:00 PM,Away,Monmouth College,"Monmouth, IL",,,,"W,4-1",Box ScoreRecap
"April 28, 2023 (Friday)",4:00 PM,Away,Greenville University,"Greenville, IL",,,,"W,7-0",Box ScoreRecap
"April 28, 2023 (Friday)",6:00 PM,Away,Greenville University,"Greenville, IL",,,,"L,0-3",Box ScoreRecap
"April 30, 2023 (Sunday)",1:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,,"W,6-0",Box ScoreRecap
"April 30, 2023 (Sunday)",3:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,,"L,1-5",Box ScoreRecap
"May 6, 2023 (Saturday)",12:00 PM,Away,DePauw University,"Greencastle, IN",,,,"L,3-11",Box ScoreRecap
"May 6, 2023 (Saturday)",2:00 PM,Away,DePauw University,"Greencastle, IN",,,,"L,5-9",Box ScoreRecap
"May 12, 2023 (Friday)",12:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,Midwest Conference Tournament,"W,2-1",Box ScoreRecapMWC Softball Tournament PageMWC Tournament Program
"May 12, 2023 (Friday)",4:45 PM,Home,Grinnell College,"Jacksonville, Ill.",,,Midwest Conference Tournament,"L,2-11",Box ScoreRecap
"May 13, 2023 (Saturday)",10:00 AM,Home,Lake Forest College,"Jacksonville, Ill.",,,Midwest Conference Tournament,"W,4-2",Box ScoreRecap
"May 13, 2023 (Saturday)",12:45 PM,Home,Grinnell College,"Jacksonville, Ill.",,,Midwest Conference Tournament,"L,4-5",Box ScoreRecap
