Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 23, 1985 (Saturday)",,Home,Upper Iowa,"Grinnell, IA",,,"W,74-72",
"November 30, 1985 (Saturday)",,Home,Dordt,"Grinnell, IA",,,"W,95-87",
"December 2, 1985 (Monday)",,Away,Buena Vista,"Storm Lake, IA",,,"W,76-75",
"December 6, 1985 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,63-67",
"December 7, 1985 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,89-84",
"December 11, 1985 (Wednesday)",,Away,Wartburg,"Waverly, IA",,,"L,73-89",
"December 13, 1985 (Friday)",,Away,Cornell,"Mount Vernon, IA",,,"L,84-85",
"January 7, 1986 (Tuesday)",,Away,Eckerd,"St. Petersburg, FL",,,"L,69-77",
"January 9, 1986 (Thursday)",,Away,Rollins College,"Winter Park, FL",,,"L,65-91",
"January 17, 1986 (Friday)",,Home,Monmouth,"Grinnell, IA",,,"L,94-104(3OT)",
"January 18, 1986 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"L,76-80",
"January 24, 1986 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,69-82",
"January 25, 1986 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"L,58-75",
"January 28, 1986 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"W,78-68",
"January 31, 1986 (Friday)",,Away,Chicago,"Chicago, IL",,,"L,66-76",
"February 1, 1986 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,69-78",
"February 7, 1986 (Friday)",,Home,Knox,"Grinnell, IA",,,"L,82-92",
"February 8, 1986 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,78-74",
"February 11, 1986 (Tuesday)",,Away,Luther,"Decorah, IA",,,"L,62-81",
"February 14, 1986 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"W,67-62",
"February 15, 1986 (Saturday)",,Away,Mount Mercy,"Cedar Rapids, IA",,,"L,62-68",
"February 18, 1986 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"L,88-97",
