Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 4, 2017 (Saturday)",10:00 a.m.,Neutral,Elmhurst College,"Jacksonville, IL",,,,"L,5-10",Box ScoreRecap
"March 4, 2017 (Saturday)",4:00 p.m.,Neutral,Illinois Wesleyan University,"Jacksonville, IL",,,,"L,5-6(12 innings)",Box ScoreRecap
"March 5, 2017 (Sunday)",10:00 a.m.,Neutral,Loras College,"Jacksonville, IL",,,,"W,17-7(7 innings)",Box ScoreRecap
"March 5, 2017 (Sunday)",1:00 p.m.,Neutral,Lawrence University,"Jacksonville, IL",,,,"W,5-4",Box ScoreRecap
"March 18, 2017 (Saturday)",2:00 p.m.,Away,University of the Ozarks,"Clarksville, AR",,,,"L,14-16",Box ScoreRecap
"March 19, 2017 (Sunday)",11:00 a.m.,Away,University of the Ozarks,"Clarksville, AR",,,,"L,4-5",Box ScoreRecap
"March 19, 2017 (Sunday)",1:30 p.m.,Away,University of the Ozarks,"Clarksville, AR",,,,"W,11-8",Box ScoreRecap
"March 20, 2017 (Monday)",2:00 p.m.,Away,Hendrix College,"Conway, AR",,,,"W,14-8",Box ScoreRecap
"March 23, 2017 (Thursday)",10:00 a.m.,Neutral,University of Wisconsin-Superior,"Tucson, AZ",,,,"W,7-3",Box ScoreRecap
"March 24, 2017 (Friday)",9:00 a.m.,Neutral,Carthage College,"Tucson, AZ",,,,"L,1-13",Box ScoreRecap
"March 24, 2017 (Friday)",12:30 p.m.,Neutral,Allegheny College,"Tucson, AZ",,,,"L,6-13",Box ScoreRecap
"March 25, 2017 (Saturday)",1:30 p.m.,Neutral,Gustavus Adolphus College,"Tucson, AZ",,,,"L,0-4",Box ScoreRecap
"March 26, 2017 (Sunday)",10:00 a.m.,Neutral,Middlebury College,"Tucson, AZ",,,,"W,7-6",Box ScoreRecap
"April 1, 2017 (Saturday)",Noon,Home,Illinois College,"Grinnell, IA",,,,"W,4-0",Box ScoreRecap
"April 1, 2017 (Saturday)",2:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"W,15-3(7 innings)",Box ScoreRecap
"April 2, 2017 (Sunday)",9:00 a.m.,Home,Illinois College,"Grinnell, IA",,,,"W,7-5",Box ScoreRecap
"April 2, 2017 (Sunday)",12:30 a.m.,Home,Illinois College,"Grinnell, IA",,,,"W,8-1",Box ScoreRecap
"April 8, 2017 (Saturday)",1:00 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"W,7-6(11 innings)",Box ScoreRecap
"April 8, 2017 (Saturday)","3:30 p,m.",Home,Monmouth College,"Grinnell, IA",,,,"L,6-8",Box ScoreRecap
"April 9, 2017 (Sunday)",1:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"L,4-10",Box ScoreRecap
"April 9, 2017 (Sunday)",3:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,6-3",Box ScoreRecap
"April 13, 2017 (Thursday)",Noon,Away,Knox College,"Galesburg, IL",,,,"W,5-2",Box ScoreRecap
"April 13, 2017 (Thursday)",2:30 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,8-6(10 innings)",Box ScoreRecap
"April 15, 2017 (Saturday)",Noon,Home,Knox College,"Grinnell, IA",,,,"L,3-12",Box ScoreRecap
"April 15, 2017 (Saturday)",2:30 p.m.,Home,Knox College,"Grinnell, IA",,,,"W,8-6",Box ScoreRecap
"April 21, 2017 (Friday)",7:00 p.m.,Neutral,Beloit College,"Mauston, WI",,,,"W,4-1",Box ScoreRecap
"April 22, 2017 (Saturday)",11:00 a.m.,Neutral,Ripon College,"Mauston, WI",,,,"L,1-6",Box ScoreRecap
"April 23, 2017 (Sunday)",10:00 a.m.,Neutral,St. Norbert College,"Mauston, WI",,,,"L,6-9",Box ScoreRecap
"April 23, 2017 (Sunday)",1:00 p.m.,Neutral,Lawrence University,"Mauston, WI",,,,"W,22-8(10 innings)",Box ScoreRecap
"April 29, 2017 (Saturday)",10:00 a.m.,Away,University of Chicago,"Chicago, IL",,,,"W,4-2",Box ScoreRecap
"May 6, 2017 (Saturday)",11:00 a.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,11-3",Box ScoreRecap
"May 6, 2017 (Saturday)",1:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,10-6",Box ScoreRecap
"May 7, 2017 (Sunday)",11:00 a.m.,Home,Cornell College (Senior Day),"Grinnell, IA",,,,"L,5-18",Box ScoreRecap
"May 7, 2017 (Sunday)",1:30 p.m.,Home,Cornell College (Senior Day),"Grinnell, IA",,,,"L,3-7",Box ScoreRecap
"May 12, 2017 (Friday)",9:00 a.m.,Home,Beloit College,"Grinnell, IA",,,Midwest Conference Baseball Tournament,"L,2-14",Box ScoreRecap
"May 12, 2017 (Friday)",3:30 p.m.,Home,Cornell College,"Grinnell, IA",,,Midwest Conference Baseball Tournament,"L,7-15",Box ScoreRecap
