Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Willis, Zach",SR-4,1:56.25,Midwest Conference Outdoor Championship,"May 13, 2022"
,"O'Reilly, Declan",SR-4,1:56.43,Midwest Conference Outdoor Championship,"May 13, 2022"
,"Cantor, Micah",SO-2,1:57.75,Monmouth College Fighting Scots Outdoor,"May 7, 2022"
,"Nickeson, Andrew",JR-3,1:59.16,Mustang Open,"Apr 9, 2022"
,"Brotman, Eli",FR-1,2:02.27,Mustang Open,"Apr 9, 2022"
,"Boev, Ryan",FR-1,2:05.61,Dick Young Invitational,"Apr 23, 2022"
