Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 2010 (Saturday)",6 pm,Away,Beloit,,,,"W,28-25",
"September 11, 2010 (Saturday)",6 pm,Home,Concordia (Ill.),,,,"W,56-24",Box Score
"September 18, 2010 (Saturday)",1 pm,Away,Elmhurst,,,,"L,20-31",Box Score
"September 25, 2010 (Saturday)",2 pm,Away,Wabash,,,,"L,14-31",Box Score
"October 2, 2010 (Saturday)",12 pm,Home,Ohio Wesleyan,,,,"W,30-6",
"October 9, 2010 (Saturday)",1 pm,Home,Denison,,,,"W,36-7",Box Score
"October 23, 2010 (Saturday)",1 pm,Away,Kenyon,,,,"W,35-14",
"October 30, 2010 (Saturday)",12 pm,Home,Case Western Reserve,,,,"W,24-20",Box Score
"November 6, 2010 (Saturday)",1 pm,Away,Carnegie Mellon,,,,"W,61-22",
"November 13, 2010 (Saturday)",12 pm,Home,Washington (Mo.),,,,"W,13-10",Box Score
