Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2021 (Wednesday)",7 PM,Away,Rockford University,"Rockford, Ill.",,,,"W,3-2(25-18, 25-22, 18-25, 21-25, 15-13)",Box ScoreRecap
"September 3, 2021 (Friday)",1 PM,Home,Saint Mary's College (IN),"Beloit, Wis./Flood Arena (Sports Center)",,,Buc Blast Tournament,Cancelled,
"September 3, 2021 (Friday)",6 PM,Away,Alverno College,"Milwaukee, WI",,,,"W,3-2(16-25, 25-15, 25-22, 27-29, 15-11)",Box ScoreRecap
"September 3, 2021 (Friday)",9 PM,Home,Martin Luther College,"Beloit, Wis./Flood Arena (Sports Center)",,,Buc Blast Tournament,Cancelled,
"September 4, 2021 (Saturday)",10 AM,Home,Nebraska Wesleyan University,"Beloit, Wis./Flood Arena (Sports Center)",,,Buc Blast Tournament,Cancelled,
"September 4, 2021 (Saturday)",12 PM,Home,Saint Mary's College (IN),"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,2-3(20-25, 13-25, 25-19, 25-12, 10-15)",Box ScoreRecap
"September 4, 2021 (Saturday)",3 PM,Home,Alverno College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"W,3-1",Box ScoreRecap
"September 4, 2021 (Saturday)",6 PM,Home,Alverno College,"Beloit, Wis./Flood Arena (Sports Center)",,,Buc Blast Tournament,Cancelled,
"September 7, 2021 (Tuesday)",7:30 PM,Away,Maranatha Baptist  University,"Watertown, Wis.",,,,Canceled,
"September 10, 2021 (Friday)",5 PM,Neutral,SMU,"Stevens Point, Wis.",,,Pointers Invitational,"L,0-3",Box ScoreRecap
"September 11, 2021 (Saturday)",10 AM,Neutral,Carleton College,"Stevens Point, Wis.",,,Pointers Invitational,"L,1-3",Box ScoreRecap
"September 11, 2021 (Saturday)",2 PM,Neutral,Marian University,"Stevens Point, Wis.",,,Pointers Invitational,"L,0-3",Box ScoreRecap
"September 15, 2021 (Wednesday)",7 PM,Away,Eureka College,"Eureka, Ill.",,,,"W,3-0",Box ScoreRecap
"September 21, 2021 (Tuesday)",7 PM,Away,Mount Mary University,"Milwaukee, Wis.",,,,Cancelled,
"September 24, 2021 (Friday)",7 PM,Home,Illinois College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,2-3",Box ScoreRecap
"September 25, 2021 (Saturday)",1 PM,Home,Knox College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,1-3",Box ScoreRecap
"September 28, 2021 (Tuesday)",7 PM,Home,Maranatha Baptist  University,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,2-3",Box ScoreRecap
"October 1, 2021 (Friday)",7 PM,Home,Grinnell College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,1-3",Box ScoreRecap
"October 5, 2021 (Tuesday)",6 PM,Neutral,Marian University,"De Pere, Wis.",,,St. Norbert Tri,"L,0-3",Box ScoreRecap
"October 5, 2021 (Tuesday)",8 PM,Away,St. Norbert College,"De Pere, Wis.",,,St. Norbert Tri,"L,0-3",Box ScoreRecap
"October 8, 2021 (Friday)",7 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,,"L,0-3",Box ScoreRecap
"October 9, 2021 (Saturday)",1 PM,Away,Lawrence University,"Appleton, Wis.",,,,"W,3-1",Box ScoreRecap
"October 12, 2021 (Tuesday)",7 PM,Away,North Park University,"Chicago, Ill.",,,,"L,0-3",Box ScoreRecap
"October 16, 2021 (Saturday)",11 AM,Away,Monmouth College,"Monmouth, Ill.",,,,"L,0-3",Box ScoreRecap
"October 16, 2021 (Saturday)",1 PM,Neutral,Greenville University,"Monmouth, Ill.",,,,"L,0-3",Box ScoreRecap
"October 20, 2021 (Wednesday)",7 PM,Away,Cornell College,"Mount Vernon, Iowa",,,,"L,0-3",Box ScoreRecap
"October 22, 2021 (Friday)",4:45 PM,Neutral,Maranatha Baptist  University,"Milwaukee, Wis.",,,Mount Mary Tournament,"W,3-1",Box ScoreRecap
"October 22, 2021 (Friday)",7:30 PM,Neutral,Finlandia University,"Milwaukee, Wis.",,,Mount Mary Tournament,Canceled,
"October 23, 2021 (Saturday)",11:45 AM,Neutral,Calumet College,"Milwaukee, Wis.",,,Mount Mary Tournament,"L,1-3",Box ScoreRecap
"October 23, 2021 (Saturday)",2 PM,Away,Mount Mary University,"Milwaukee, Wis.",,,Mount Mary Tournament,"W,3-1",Box ScoreRecap
"October 27, 2021 (Wednesday)",7 PM,Away,University of Wisconsin-Oshkosh,"Oshkosh, WI",,,,"L,0-3",Box ScoreRecap
"October 30, 2021 (Saturday)",11 AM,Home,Ripon College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,2-3",Box ScoreRecap
