Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2018 (Friday)",5 p.m.,Away,Wisconsin Lutheran College,,,,,"L,4-1",Box Score
"September 2, 2018 (Sunday)",1 p.m.,Away,Edgewood College,,,,,"W,2-1",Box Score
"September 6, 2018 (Thursday)",6 p.m.,Home,Dominican Univ.,,,,,"L,1-0",Box Score
"September 8, 2018 (Saturday)",3:30 p.m.,Neutral,Milwaukee School of Engineering,,,,,"L,1-0",Box Score
"September 9, 2018 (Sunday)",1 p.m.,Neutral,St. Olaf College,,,,,"L,1-0",Box Score
"September 12, 2018 (Wednesday)",6 p.m.,Home,UW-Eau Claire,,,,,"L,5-0",Box Score
"September 18, 2018 (Tuesday)",6 p.m.,Home,Carroll Univ.,,,,,"L,1-0",Box Score
"September 19, 2018 (Wednesday)",6:30 p.m.,Away,Lawrence Univ.,,,,,"W,4-1",Box Score
"September 22, 2018 (Saturday)",Noon,Away,UW-Platteville,,,,,"L,6-4",Box Score
"September 29, 2018 (Saturday)",1:30 p.m.,Away,Monmouth College,,,,,"L,3-2OT",Box Score
"September 30, 2018 (Sunday)",1:30 p.m.,Away,Knox College,,,,,"L,4-1",Box Score
"October 13, 2018 (Saturday)",1:30 p.m.,Home,Illinois College,,,,,"W,7-1",Box Score
"October 14, 2018 (Sunday)",1:30 p.m.,Home,Grinnell College,,,,,"W,2-1",Box Score
"October 17, 2018 (Wednesday)",3:30 p.m.,Away,Ripon College,,,,,"W,5-2",Box Score
"October 20, 2018 (Saturday)",1:30 p.m.,Away,Cornell College,,,,,"W,1-02 OT",Box Score
"October 24, 2018 (Wednesday)",7 p.m.,Home,UW-Oshkosh,,,,,"L,3-0",Box Score
"October 27, 2018 (Saturday)",2:30 p.m.,Home,Beloit College,,,,,"W,2-1",Box Score
"October 28, 2018 (Sunday)",2:30 p.m.,Home,Lake Forest College,,,,,"T,1-12 OT",Box Score
"November 2, 2018 (Friday)",2 p.m.,Neutral,Grinnell College,,,,"24 Midwest Conference Tournament Jorge Prats Field - Galesburg, Ill.","W,2-1",Box Score
"November 3, 2018 (Saturday)",2 p.m.,Away,Knox College,,,,"24 Midwest Conference Tournament Jorge Prats Field - Galesburg, Ill.","L,2-1",Box Score
