Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2022 (Saturday)",1 p.m.,Home,St. Norbert,"RIPON, Wis.",,,"W,13-10",Box ScoreRecap
"September 10, 2022 (Saturday)",6 p.m.,Home,Knox,"RIPON, Wis.",,,"W,33-6",Box ScoreRecap
"September 17, 2022 (Saturday)",1 p.m.,Away,Cornell (Iowa),"Mount Vernon, Iowa",,,"W,49-14",Box ScoreRecap
"October 1, 2022 (Saturday)",1 p.m.,Away,Illinois College,"Jacksonville, Ill.",,,"W,23-21",Box ScoreRecap
"October 8, 2022 (Saturday)",1 p.m.,Home,Grinnell,"RIPON, Wis.",,,"W,56-6",Box ScoreRecap
"October 15, 2022 (Saturday)",1 p.m.,Away,Lake Forest College,"Lake Forest, Ill.",,,"W,16-14",Box ScoreRecap
"October 22, 2022 (Saturday)",1 p.m.,Home,Univ. of Chicago,"RIPON, Wis.",,,"W,19-16",Box ScoreRecap
"October 29, 2022 (Saturday)",1 p.m.,Home,Beloit,"RIPON, Wis.",,,"W,55-14",Box ScoreRecap
"November 5, 2022 (Saturday)",1 p.m.,Away,Monmouth (Ill.),"Monmouth, Ill.",,,"L,31-39",Box ScoreRecap
"November 12, 2022 (Saturday)",12 p.m.,Home,Lawrence,"RIPON, Wis.",,,"W,82-0",Box ScoreRecap
