Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 11, 1986 (Thursday)",,Neutral,Black Hawk College-Moline,"Cedar Rapids, IA",,,"L,0-2(7-15, 9-15)",
"September 11, 1986 (Thursday)",,Away,Mount Mercy,"Cedar Rapids, IA",,,"L,0-2(9-15, 6-15)",
"September 13, 1986 (Saturday)",,Home,Iowa Wesleyan (Gold Rush Tourney),"Grinnell, IA",,,"W,2-0(15-5, 15-8)",
"September 13, 1986 (Saturday)",,Home,Marycrest (Gold Rush Tourney),"Grinnell, IA",,,"L,0-2(6-15, 2-15)",
"September 13, 1986 (Saturday)",,Home,Mount Mercy (Gold Rush Tourney),"Grinnell, IA",,,"L,0-2(7-15, 1-15)",
"September 17, 1986 (Wednesday)",,Away,Marycrest,"Davenport, IA",,,"L,1-3(4-15, 15-12, 3-15, 1-15)",
"September 20, 1986 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,1-3(17-15, 3-15, 4-15, 8-15)",
"September 20, 1986 (Saturday)",,Neutral,Eureka,"Galesburg, IL",,,"L,0-2(6-15, 4-15)",
"September 23, 1986 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-3(5-15, 3-15, 0-15)",
"September 26, 1986 (Friday)",,Home,Illinois College,"Grinnell, IA",,,"L,1-3(15-8, 11-15, 5-15, 13-15)",
"September 27, 1986 (Saturday)",,Home,Graceland JV (Pioneer Tournament),"Grinnell, IA",,,"L,1-2(17-15, 8-15, 5-15)",
"September 27, 1986 (Saturday)",,Home,Illinois College (Pioneer Invitational),"Grinnell, IA",,,"L,0-2(0-15, 7-15)",
"September 27, 1986 (Saturday)",,Home,Iowa Wesleyan (Pioneer Invitational),"Grinnell, IA",,,"L,1-2(13-15, 19-17, 10-15)",
"September 27, 1986 (Saturday)",,Home,Illinois College (Pioneer Invitational),"Grinnell, IA",,,"L,1-2(8-15, 16-14, 12-15)",
"September 27, 1986 (Saturday)",,Home,Iowa Wesleyan (Pioneer Invitational),"Grinnell, IA",,,"W,2-0(15-11, 15-13)",
"October 2, 1986 (Thursday)",,Home,Grand View,"Grinnell, IA",,,"L,2-3(11-15, 15-8, 7-15, 15-7, 9-15)",
"October 4, 1986 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,0-3(2-15, 4-15, 11-15)",
"October 10, 1986 (Friday)",,Away,Graceland (Graceland Tournament),"Lamoni, IA",,,"L,0-2(8-15, 1-15)",
"October 10, 1986 (Friday)",,Neutral,School of the Ozarks (Graceland Tournament),"Lamoni, IA",,,"L,0-2(2-15, 1-15)",
"October 11, 1986 (Saturday)",,Neutral,Bethany College (Graceland Tournament),"Lamoni, IA",,,"L,0-2(3-15, 4-15)",
"October 11, 1986 (Saturday)",,Neutral,Columbia College (Mo.) (Graceland Tournament),"Lamoni, IA",,,"L,1-2(15-11, 10-15, 8-15)",
"October 11, 1986 (Saturday)",,Neutral,Concordia (MN) (Graceland Tournament),"Lamoni, IA",,,"L,0-2(11-15, 13-15)",
"October 14, 1986 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,0-3(2-15, 6-15, 0-15)",
"October 20, 1986 (Monday)",,Away,UW-Eau Claire,"Eau Claire, WI",,,"L,0-3(8-15, 7-15, 6-15)",
"October 21, 1986 (Tuesday)",,Neutral,Mt. Senario,"Minneapolis, MN",,,"W,2-0(17-15, 15-4)",
"October 21, 1986 (Tuesday)",,Away,Northwestern (MN),"Minneapolis, MN",,,"L,0-2(7-15, 1-15)",
"October 22, 1986 (Wednesday)",,Away,Luther,"Decorah, IA",,,"L,0-2(10-15, 6-15)",
"October 22, 1986 (Wednesday)",,Neutral,UW-Stout,"Decorah, IA",,,"L,0-2(9-15, 5-15)",
"October 24, 1986 (Friday)",,Neutral,Coe (MWC South Division Tournament),"Mount Vernon, IA",,,"L,0-2(2-15, 4-15)",
"October 24, 1986 (Friday)",,Neutral,Illinois College (MWC South Division Tournament),"Mount Vernon, IA",,,"L,1-2(16-14, 2-15, 3-15)",
"October 25, 1986 (Saturday)",,Neutral,Monmouth (MWC South Division Tournament),"Mount Vernon, IA",,,"L,0-2(6-15, 5-15)",
"October 25, 1986 (Saturday)",,Away,Cornell (MWC South Division Tournament),"Mount Vernon, IA",,,"L,0-2(2-15, 5-15)",
"October 25, 1986 (Saturday)",,Neutral,Knox (MWC South Division Tournament),"Mount Vernon, IA",,,"L,0-2(3-15, 14-16)",
