Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2014 (Saturday)",1 pm,Home,Concordia University Wisconsin,"Lake Forest, IL",,,,"W,2-1",Box ScoreRecap
"September 2, 2014 (Tuesday)",4:30 pm,Home,Carthage College,"Lake Forest, IL",,,,"W,3-2",Box ScoreRecap
"September 5, 2014 (Friday)",2 pm,Neutral,Coe College,"St. Paul, Minn.",,,ACM Soccer Showcase,"W,3-1",Box ScoreRecap
"September 7, 2014 (Sunday)",11:30 am,Away,Macalester College,"St. Paul, MN",,,ACM Soccer Showcase,"W,2-0",Box ScoreRecap
"September 11, 2014 (Thursday)",7 pm,Away,Wisconsin Lutheran College,"Milwaukee, WI",,,,"W,4-0",Box ScoreRecap
"September 14, 2014 (Sunday)",3:30 pm,Away,Edgewood College,"Madison, WI",,,,"W,1-0",Box ScoreRecap
"September 16, 2014 (Tuesday)",4:30 pm,Home,Dominican University (Ill.),"Lake Forest, IL",,,,"W,3-2",Box ScoreRecap
"September 20, 2014 (Saturday)",11 am,Home,Ripon College,"Lake Forest, IL",,,Homecoming,"W,6-1",Box ScoreRecap
"September 24, 2014 (Wednesday)",4:30 pm,Home,Carroll University,"Lake Forest, IL",,,,"W,4-1",Box ScoreRecap
"September 27, 2014 (Saturday)",3:30 pm,Away,Lawrence University,"Appleton, WI",,,,"W,2-1",Box ScoreRecap
"September 30, 2014 (Tuesday)",4:30 pm,Home,Milwaukee School of Engineering,"Lake Forest, IL",,,,"W,4-1",Box ScoreRecap
"October 4, 2014 (Saturday)",1:30 pm,Home,Grinnell College,"Lake Forest, IL",,,Parents Day,"W,2-1",Box ScoreRecap
"October 5, 2014 (Sunday)",1:30 pm,Home,Cornell College,"Lake Forest, IL",,,,"W,6-2",Box ScoreRecap
"October 11, 2014 (Saturday)",3:30 pm,Away,St. Norbert College,De Pere. WI,,,,"W,3-0",Box ScoreRecap
"October 15, 2014 (Wednesday)",4 pm,Away,Beloit College,"Beloit, WI",,,,"W,6-0",Box ScoreRecap
"October 18, 2014 (Saturday)",1:30 pm,Away,Monmouth College,"Monmouth, IL",,,,"W,5-0",Box ScoreRecap
"October 19, 2014 (Sunday)",1:30 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,2-1",Box ScoreRecap
"November 1, 2014 (Saturday)",2:30 pm,Home,Knox College,"Lake Forest, IL",,,Senior Day,"W,7-2",Box ScoreRecap
"November 7, 2014 (Friday)",2 pm,Home,Grinnell College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,7-1",Box ScoreRecap
"November 8, 2014 (Saturday)",2 pm,Home,Ripon College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,5-2",Box ScoreRecap
"November 15, 2014 (Saturday)",11 am,Home,College of St. Scholastica,"Lake Forest, IL",,,NCAA Division III Tournament,"W,2-1(OT)",Box ScoreRecap
"November 16, 2014 (Sunday)",1 pm,Home,Aurora University,"Lake Forest, IL",,,NCAA Division III Tournament,"L,0-1(OT)",Box ScoreRecap
