Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 2021 (Saturday)",6:30 PM,Home,University of Minnesota Morris,"St. Paul, MN (Home)/ Macalester Stadium",,,"W,38-32",Box ScoreRecap
"September 11, 2021 (Saturday)",6:00 PM,Away,Trinity University (Texas),"San Antonio, TX",,,"L,0-64",Box ScoreRecap
"September 25, 2021 (Saturday)",1:00 PM,Away,St. Olaf College,"Northfield, MN",,,"L,27-40",Box ScoreRecap
"October 2, 2021 (Saturday)",1:00 PM,Home,Carleton College,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,10-24",Box ScoreRecapGame Program
"October 9, 2021 (Saturday)",1:00 PM,Home,Concordia College (Minn.),"St. Paul, MN (Home)/ Macalester Stadium",,,"L,27-34",Box ScoreRecapGame Program
"October 16, 2021 (Saturday)",1:00 PM,Away,Augsburg University,"Minneapolis, MN",,,"L,29-37",Box ScoreRecap
"October 23, 2021 (Saturday)",1:00 PM,Away,Bethel University,"St. Paul, MN",,,"L,10-63",Box ScoreRecap
"October 30, 2021 (Saturday)",7:00 PM,Home,Hamline University,"St. Paul, MN (Home)/ Macalester Stadium",,,"W,23-13",Box ScoreRecapGame Program
"November 6, 2021 (Saturday)",1:00 PM,Away,College of St. Scholastica,"Duluth, MN",,,"W,28-14",Box ScoreRecap
"November 13, 2021 (Saturday)",1:00 PM,Home,Carleton College,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,45-48",Box ScoreRecapGame Program
