Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Miller, Isabelle",,8.79m,"28' 10.25""",UNI Dome Open,"Feb 19, 2010"
,"Miller, Isabelle",,8.78m,"28' 9.75""",UNI Dome Open,"Feb 19, 2010"
,"Miller, Isabelle",,8.49m,"27' 10.25""",UNI Dome Open,"Feb 19, 2010"
