Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 5, 2025 (Wednesday)",3:30 PM,Neutral,University of Minnesota Morris,"Minneapolis, MN/U.S. Bank Stadium",,,,,History
"March 5, 2025 (Wednesday)",6:00 PM,Neutral,University of Minnesota Morris,"Minneapolis, MN/U.S. Bank Stadium",,,,,History
"March 15, 2025 (Saturday)",11:00 AM CDT; 10:00 AM MST,Neutral,Claremont-Mudd-Scripps Colleges,"Tucson, AZ/Kino Sports Complex - Stadium",,,Tucson Invitational,,History
"March 15, 2025 (Saturday)",2:30 PM CDT; 1:30 PM MST,Neutral,George Fox University,"Tucson, AZ/Kino Sports Complex - Stadium",,,Tucson Invitational,,History
"March 16, 2025 (Sunday)",10:00 AM CDT; 9:00 AM MST,Neutral,Carthage College,"Tucson, AZ/Kino Sports Complex Field #7",,,Tucson Invitational,,History
"March 16, 2025 (Sunday)",1:30 PM CDT; 12:30 PM MST,Neutral,Claremont-Mudd-Scripps Colleges,"Tucson, AZ/Kino Sports Complex Field #7",,,Tucson Invitational,,History
"March 17, 2025 (Monday)",12:00 PM CDT; 11:00 AM MST,Neutral,Winona State University,"Tucson, AZ/Kino Sports Complex Field #5",,,Tucson Invitational,,History
"March 19, 2025 (Wednesday)",11:00 AM CDT; 10:00 AM MST,Neutral,Augsburg University,"Tucson, AZ/Kino Sports Complex Field #5",,,Tucson Invitational,,History
"March 20, 2025 (Thursday)",12:00 PM CDT; 11:00 AM MST,Neutral,UT Dallas,"Tucson, AZ/Kino Sports Complex Field #6",,,Tucson Invitational,,History
"March 20, 2025 (Thursday)",3:30 PM CDT; 2:30 PM MST,Neutral,Wesleyan University,"Tucson, AZ/Kino Sports Complex Field #5",,,Tucson Invitational,,History
"March 21, 2025 (Friday)",11:00 AM CDT; 10:00 AM MST,Neutral,Wesleyan University,"Tucson, AZ/Kino Sports Complex Field #7",,,Tucson Invitational,,History
"March 22, 2025 (Saturday)",11:00 AM CDT; 10:00 AM MST,Neutral,UT Dallas,"Tucson, AZ/Kino Sports Complex Field #5",,,Tucson Invitational,,Live StatsHistory
"March 29, 2025 (Saturday)",1:00 PM,Away,Saint John's University,"Collegeville, MN",,,,,History
"March 29, 2025 (Saturday)",3:30 PM,Away,Saint John's University,"Collegeville, MN",,,,,History
"March 31, 2025 (Monday)",3:30 PM,Away,University of Northwestern (MN),"St. Paul, Minn.",,,,,History
"April 1, 2025 (Tuesday)",2:30 PM,Away,Augsburg University,"Minneapolis, MN/Parade Stadium",,,,,History
"April 1, 2025 (Tuesday)",5:00 PM,Away,Augsburg University,"Minneapolis, MN/Parade Stadium",,,,,History
"April 5, 2025 (Saturday)",1:00 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,,History
"April 5, 2025 (Saturday)",3:30 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,,History
"April 8, 2025 (Tuesday)",2:00 PM,Away,Bethany Lutheran College,"Mankato, MN/ISG Field",,,,,History
"April 8, 2025 (Tuesday)",4:30 PM,Away,Bethany Lutheran College,"Mankato, MN/ISG Field",,,,,History
"April 9, 2025 (Wednesday)",2:30 PM,Home,Concordia College (Minn.),"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"April 9, 2025 (Wednesday)",5:00 PM,Home,Concordia College (Minn.),"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"April 12, 2025 (Saturday)",1:00 PM,Away,Bethel University,"St. Paul, MN",,,,,History
"April 12, 2025 (Saturday)",3:30 PM,Away,Bethel University,"St. Paul, MN",,,,,History
"April 14, 2025 (Monday)",2:00 PM,Home,University of Wisconsin-Superior,"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"April 15, 2025 (Tuesday)",2:30 PM,Home,Carleton College,"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"April 15, 2025 (Tuesday)",5:00 PM,Home,Carleton College,"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"April 19, 2025 (Saturday)",1:00 PM,Home,Hamline University,"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"April 19, 2025 (Saturday)",3:30 PM,Home,Hamline University,"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"April 22, 2025 (Tuesday)",3:30 PM,Home,University of Northwestern (MN),"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"April 23, 2025 (Wednesday)",2:30 PM,Away,St. Olaf College,"Northfield, MN",,,,,History
"April 23, 2025 (Wednesday)",5:00 PM,Away,St. Olaf College,"Northfield, MN",,,,,History
"April 29, 2025 (Tuesday)",2:30 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"April 29, 2025 (Tuesday)",5:00 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"May 2, 2025 (Friday)",2:30 PM,Home,Gustavus Adolphus College,"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"May 2, 2025 (Friday)",5:00 PM,Home,Gustavus Adolphus College,"St. Paul, MN (Home)/Nicholson Field",,,,,Live StatsHistory
"May 8, 2025 (Thursday)",TBA,Neutral,MIAC Playoffs,"Collegeville, MN/ Saint John's University",,,MIAC Playoffs,,History
