Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2017 (Friday)",7 pm,Away,Hope College,"Holland, MI",,,,"L,0-1",Box ScoreRecap
"September 2, 2017 (Saturday)",2:30 pm,Away,Calvin University,"Grand Rapids, MI",,,,"L,0-3",Box ScoreRecap
"September 7, 2017 (Thursday)",5 pm,Home,Trinity International University,"Lake Forest, IL",,,,"W,2-1",Box ScoreRecap
"September 9, 2017 (Saturday)",1 pm,Away,Concordia University Wisconsin,"Mequon, WI",,,,"W,1-0",Box ScoreRecap
"September 13, 2017 (Wednesday)",4:30 pm,Home,Carthage College,"Lake Forest, IL",,,,"T,1-1(2OT)",Box ScoreRecap
"September 16, 2017 (Saturday)",1 pm,Away,Benedictine University,"Lisle, IL",,,,"L,3-4",Box ScoreRecap
"September 17, 2017 (Sunday)",2 pm,Home,Carroll University,"Lake Forest, IL",,,,"W,3-2",Box ScoreRecap
"September 23, 2017 (Saturday)",3:30 pm,Away,Cornell College,"Mount Vernon, IA",,,,"W,3-2",Box ScoreRecap
"September 24, 2017 (Sunday)",1:30 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,5-4(2OT)",Box ScoreRecap
"September 27, 2017 (Wednesday)",4:30 pm,Home,Wheaton College (Ill.),"Lake Forest, IL",,,,"L,1-4",Box ScoreRecap
"October 1, 2017 (Sunday)",3:30 pm,Home,Lawrence University,"Lake Forest, IL",,,Parents Day,"W,5-0",Box ScoreRecap
"October 5, 2017 (Thursday)",4:30 pm,Home,Beloit College,"Lake Forest, IL",,,,"W,2-1",Box ScoreRecap
"October 8, 2017 (Sunday)",2:30 pm,Away,St. Norbert College,De Pere. WI,,,,"L,1-2",Box ScoreRecap
"October 15, 2017 (Sunday)",3:30 pm,Home,Monmouth College,"Lake Forest, IL",,,Senior Day,"W,1-0",Box ScoreRecap
"October 21, 2017 (Saturday)",1:30 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,4-0",Box ScoreRecap
"October 23, 2017 (Monday)",3 pm,Home,Knox College,"Lake Forest, IL",,,,"L,0-1",Box ScoreRecap
"October 28, 2017 (Saturday)",3:30 pm,Away,Ripon College,"Ripon, WI",,,,"W,2-1",Box ScoreRecap
"November 3, 2017 (Friday)",1:30 pm,Neutral,St. Norbert College,Knox,,,Midwest Conference Tournament,"W,2-1",Box ScoreRecap
"November 4, 2017 (Saturday)",2 pm,Neutral,Grinnell College,Knox,,,Midwest Conference Tournament,"W,2-0",Box ScoreRecap
"November 11, 2017 (Saturday)",5 pm,Away,University of Chicago,"Chicago, IL",,,NCAA Tournament,"L,2-6",Box ScoreRecap
