Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 1, 1970 (Tuesday)",,Away,Millikin,"Decatur, IL",,,"L,77-108",
"December 5, 1970 (Saturday)",,Away,Central,"Pella, IA",,,"L,50-83",
"December 29, 1970 (Tuesday)",,Away,Colorado College,"Colorado Springs, CO",,,"L,72-86",
"December 30, 1970 (Wednesday)",,Neutral,Knox,"Colorado Springs, CO",,,"L,76-85",
"January 9, 1971 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"L,56-58",
"January 15, 1971 (Friday)",,Home,Knox,"Grinnell, IA",,,"W,68-64",
"January 16, 1971 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,76-88",
"January 22, 1971 (Friday)",,Away,Ripon,"Ripon, WI",,,"L,64-83",
"January 23, 1971 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,62-72",
"January 29, 1971 (Friday)",,Away,Beloit,"Beloit, WI",,,"L,44-66",
"January 30, 1971 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,65-90",
"February 5, 1971 (Friday)",,Home,St. Olaf,"Grinnell, IA",,,"L,79-117",
"February 6, 1971 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"W,74-63",
"February 13, 1971 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"L,66-80",
"February 19, 1971 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,58-74",
"February 20, 1971 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,58-72",
"February 26, 1971 (Friday)",,Home,Ripon,"Grinnell, IA",,,"L,66-84",
"February 27, 1971 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"L,72-77",
"March 2, 1971 (Tuesday)",,Home,Beloit,"Grinnell, IA",,,"L,63-69",
"March 5, 1971 (Friday)",,Away,St. Olaf,"Northfield, MN",,,"L,67-107",
"March 6, 1971 (Saturday)",,Away,Carleton,"Northfield, MN",,,"L,72-91",
"March 9, 1971 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"L,76-106",
