Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 1997 (Saturday)",,Home,Pomona-Pitzer,"Grinnell, IA",,,"L,20-55",
"September 13, 1997 (Saturday)",,Away,Principia,"Elsash, IL",,,"W,48-0",
"September 20, 1997 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,38-17",
"September 27, 1997 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,14-17",
"October 4, 1997 (Saturday)",,Home,Coe,"Grinnell, IA",,,"L,13-20",
"October 11, 1997 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,38-24",
"October 18, 1997 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"L,48-49",
"October 25, 1997 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,38-7",
"November 1, 1997 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,64-49",
"November 8, 1997 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"L,15-20",
