Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Boucher, Dylan",SR,6.64,MidWest Conference Championship,"Feb 25, 2011"
,"Johnson, Luke",,6.72,Hilltop Invitational,"Feb 5, 2011"
,"Phillips, Scott",,6.78,Dubuque Spartan Open,"Feb 19, 2011"
,"Goldstein, Sam",SR-4,7.00,Darren Young Classic,"Feb 11, 2011"
,"Bradley, Marquis",SR,7.14 (60),UNI Dome Open,"Feb 18, 2011"
,"Brewer, Ben",,7.58,Dubuque Spartan Open,"Feb 19, 2011"
,"Espinosa, Kyle",,8.00,Dubuque Spartan Open,"Feb 19, 2011"
,"Hwang, In Wook",SR-4,8.24,Darren Young Classic,"Feb 11, 2011"
