Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 16, 2019 (Saturday)",1:30 p.m. ET,Neutral,Rowan,"Auburndale, Fla./ Lake Myrtle Park Field #5",,,RussMatt Central Florida Invitational,"L,2-11",Box ScoreRecap
"March 16, 2019 (Saturday)",4:45 p.m. ET,Neutral,Wheaton (Mass.),"Auburndale, Fla./ Lake Myrtle Park Field #8",,,RussMatt Central Florida Invitational,"L,1-3(6 inn.)",Box ScoreRecap
"March 17, 2019 (Sunday)",10 a.m. ET,Neutral,Franklin and Marshall,"Winter Haven, Fla./ Chain of Lakes Park Stadium",,,RussMatt Central Florida Invitational,"L,6-7",Box ScoreRecap
"March 17, 2019 (Sunday)",2 p.m. ET,Neutral,Rutgers-Newark,"Winter Haven, Fla./ Chain of Lakes Park Stadium",,,RussMatt Central Florida Invitational,"L,3-8",Box ScoreRecap
"March 18, 2019 (Monday)",10 a.m. ET,Neutral,Rutgers-Camden,"Kissimmee, Fla./ Osceola Field 5",,,RussMatt Central Florida Invitational,"W,3-2(12 inn.)",Box ScoreRecap
"March 20, 2019 (Wednesday)",12:30 p.m. ET,Neutral,Bard,"Auburndale, Fla./ Lake Myrtle Park Field #8",,,RussMatt Central Florida Invitational,"L,8-9",Box ScoreRecap
"March 21, 2019 (Thursday)",10 a.m. ET,Neutral,Ramapo,"Auburndale, Fla./ Lake Myrtle Park Field #5",,,RussMatt Central Florida Invitational,"W,6-4",Box ScoreRecap
"March 21, 2019 (Thursday)",1:30 p.m. ET,Neutral,Clarkson,"Auburndale, Fla./ Lake Myrtle Park Field #5",,,RussMatt Central Florida Invitational,"W,8-1",Box ScoreRecap
"March 22, 2019 (Friday)",9:45 a.m. ET,Neutral,Benedictine (Ill.),"Auburndale, Fla./ Lake Myrtle Park Field #2",,,RussMatt Central Florida Invitational,"L,8-12",Box ScoreRecap
"March 27, 2019 (Wednesday)",3 p.m.,Home,Marian (Wis.),"RIPON, Wis./Francis Field",,,,"W,12-8",Box ScoreRecap
"March 28, 2019 (Thursday)",3 p.m.,Away,Carroll (Wis.),"Waukesha, Wis.",,,,"L,4-5",Box ScoreRecap
"April 1, 2019 (Monday)",3 p.m.,Home,St. Norbert,"RIPON, Wis./Francis Field",,,,"W,12-8",Box ScoreRecap
"April 2, 2019 (Tuesday)",12 p.m.,Away,St. Norbert,De Pere. Wis.,,,,"L,2-4",Box ScoreRecap
"April 2, 2019 (Tuesday)",2:30 p.m.,Away,St. Norbert,De Pere. Wis.,,,,"L,2-14(7 inn.)",Box ScoreRecap
"April 6, 2019 (Saturday)",12 p.m.,Away,Beloit,"Beloit, Wis.",,,,"L,2-4",Box ScoreRecap
"April 6, 2019 (Saturday)",2:30 p.m.,Away,Beloit,"Beloit, Wis.",,,,"W,6-0",Box ScoreRecap
"April 8, 2019 (Monday)",11:30 a.m.,Home,Beloit,"RIPON, Wis./Francis Field",,,,"W,7-6",Box ScoreRecap
"April 8, 2019 (Monday)",2:30 p.m.,Home,Beloit,"RIPON, Wis./Francis Field",,,,"W,26-16",Box ScoreRecap
"April 9, 2019 (Tuesday)",3:30 p.m.,Home,St. Norbert,"RIPON, Wis./Francis Field",,,,"W,11-4",Box ScoreRecap
"April 13, 2019 (Saturday)",12:30 p.m.,Neutral,Knox,"Kenosha, Wis./Augie Schmidt Field",,,,"W,8-4",Box ScoreRecap
"April 13, 2019 (Saturday)",3 p.m.,Neutral,Knox,"Kenosha, Wis./Augie Schmidt Field",,,,"W,10-5",Box ScoreRecap
"April 19, 2019 (Friday)",12 p.m.,Home,Univ. of Chicago,"RIPON, Wis./Francis Field",,,,"W,5-2",Box ScoreRecap
"April 19, 2019 (Friday)",2:45 p.m.,Home,Univ. of Chicago,"RIPON, Wis./Francis Field",,,,"W,3-1",Box ScoreRecap
"April 20, 2019 (Saturday)",12 p.m.,Away,Univ. of Chicago,"Chicago, Ill.",,,,"L,5-11",Box ScoreRecap
"April 20, 2019 (Saturday)",2:30 p.m.,Away,Univ. of Chicago,"Chicago, Ill.",,,,"L,0-10(7 inn.)",Box ScoreRecap
"April 23, 2019 (Tuesday)",2 p.m.,Away,Lakeland,"Plymouth, Wis.",,,,"W,4-1",Box ScoreRecap
"April 23, 2019 (Tuesday)",4:30 p.m.,Away,Lakeland,"Plymouth, Wis.",,,,"W,9-2",Box ScoreRecap
"April 25, 2019 (Thursday)",3:30 p.m.,Away,Wisconsin Lutheran,"Milwaukee, Wis.",,,,"W,9-3",Box ScoreRecap
"April 27, 2019 (Saturday)",10 a.m.,Away,UW-Oshkosh,"Oshkosh, Wis.",,,,"W,5-0",Box ScoreRecap
"April 27, 2019 (Saturday)",12:30 p.m.,Away,UW-Oshkosh,"Oshkosh, Wis.",,,,"W,12-1(7 inn.)",Box ScoreRecap
"May 1, 2019 (Wednesday)",2:15 p.m.,Away,UW-Whitewater,"Whitewater, Wis.",,,,"W,3-1",Box ScoreRecap
"May 1, 2019 (Wednesday)",5 p.m.,Away,UW-Whitewater,"Whitewater, Wis.",,,,"L,3-7",Box ScoreRecap
"May 4, 2019 (Saturday)",12 p.m.,Home,Lawrence,"RIPON, Wis./Francis Field",,,Senior Day,"W,5-3",Box ScoreRecap
"May 4, 2019 (Saturday)",2:30 p.m.,Home,Lawrence,"RIPON, Wis./Francis Field",,,Senior Day,"L,4-5",Box ScoreRecap
"May 5, 2019 (Sunday)",12 p.m.,Away,Lawrence,"Appleton, Wis.",,,,"W,16-3(7 inn.)",Box ScoreRecap
"May 5, 2019 (Sunday)",2:30 p.m.,Away,Lawrence,"Appleton, Wis.",,,,"W,11-1",Box ScoreRecap
"May 7, 2019 (Tuesday)",12 p.m.,Away,Marian (Wis.),"Fond du Lac, Wis.",,,,"L,2-9",Box ScoreRecap
"May 7, 2019 (Tuesday)",2:45 p.m.,Away,Marian (Wis.),"Fond du Lac, Wis.",,,,"L,5-7",Box ScoreRecap
"May 10, 2019 (Friday)",10:30 a.m.,Away,Monmouth,"Monmouth, Ill.",,,Midwest Conference Tournament,"W,4-3",Box ScoreRecap
"May 10, 2019 (Friday)",2:30 p.m.,Neutral,Univ. of Chicago,"Galesburg, Ill.",,,Midwest Conference Tournament,"W,5-4",Box ScoreRecap
"May 11, 2019 (Saturday)",1:20 p.m.,Neutral,Cornell (Iowa),"Monmouth, Ill.",,,Midwest Conference Tournament,"L,13-21",Box ScoreRecap
"May 11, 2019 (Saturday)",5 p.m.,Neutral,Cornell (Iowa),"Monmouth, Ill.",,,Midwest Conference Tournament,"L,2-8",Box ScoreRecap
