Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Schulte, Jackson",SO-2,15:23.07 #,2018 Darren Young Indoor Classic,"Feb 10, 2018"
,"Lieberman, Matthew",FR-1,15:28.14 #,2018 Darren Young Indoor Classic,"Feb 10, 2018"
,"Chamberland, Lucas",FR-1,15:43.72 #,Midwest Conference Indoor Championships,"Feb 23, 2018"
,"Phipps, Matthew",SO-2,16:01.32 #,2018 Darren Young Indoor Classic,"Feb 10, 2018"
,"Osler, John",SO-2,16:41.83 #,2018 Darren Young Indoor Classic,"Feb 10, 2018"
,"Bass, Stewart",SR-4,17:17.68 #,2018 Darren Young Indoor Classic,"Feb 10, 2018"
