Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2023 (Saturday)",1:00 PM,Away,St. Norbert,"De Pere, Wis.",,,"L,7-23",Box ScoreRecap
"September 9, 2023 (Saturday)",1:00 PM,Away,Grinnell College,"Grinnell, Iowa",,,"W,31-12",Box ScoreRecap
"September 16, 2023 (Saturday)",1:00 PM,Home,Illinois College,"Ripon, Wis.",,,"L,21-52",Box ScoreRecap
"September 30, 2023 (Saturday)",1:00 PM,Home,Cornell College,"Ripon, Wis./Hopp Stadium",,,"L,33-36",Box ScoreRecap
"October 7, 2023 (Saturday)",1:00 PM,Away,Knox College,"Galesburg, Ill.",,,"W,10-3",Box ScoreRecap
"October 14, 2023 (Saturday)",2:00 PM,Away,University of Chicago,"Chicago, Ill.",,,"L,6-21",Box ScoreRecap
"October 21, 2023 (Saturday)",1:00 PM,Home,Lake Forest College,"Ripon, Wis./Hopp Stadium",,,"W,12-0",Box ScoreRecap
"October 28, 2023 (Saturday)",1:00 PM,Home,Monmouth College,"Ripon, Wis./Hopp Stadium",,,"L,3-45",Box ScoreRecap
"November 4, 2023 (Saturday)",1:00 PM,Away,Beloit College,"Beloit, Wis.",,,"W,52-17",Box ScoreRecap
"November 11, 2023 (Saturday)",12:00 PM,Away,Lawrence University,"Appleton, Wis.",,,"W,55-34",Box ScoreRecap
