0,1,2,3,4,5
Grinnell College,328,326,654,78,6th
Zach McGriff,76,80,156,12,t-9th
JP DeFranco,81,77,158,14,t-18th
Evan Bunis,85,80,165,21,t-34th
Rockne DeCoster,86,89,175,31,t-47th
Nirabh Koirala,92,89,181,37,t-52nd
