Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 20, 1992 (Friday)",,Home,Graceland,"Grinnell, IA",,,"W,62-58",
"November 21, 1992 (Saturday)",,Home,Loras,"Grinnell, IA",,,"W,60-49",
"November 24, 1992 (Tuesday)",,Away,William Penn,"Oskaloosa, IA",,,"L,65-73",
"November 28, 1992 (Saturday)",,Away,Hamline,"St. Paul, MN",,,"L,61-70",
"November 29, 1992 (Sunday)",,Away,Macalester,"St. Paul, MN",,,"L,49-73",
"December 1, 1992 (Tuesday)",,Home,Carleton,"Grinnell, IA",,,"W,65-57",
"December 3, 1992 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"W,79-53",
"December 11, 1992 (Friday)",,Home,Coe,"Grinnell, IA",,,"W,74-50",
"January 9, 1993 (Saturday)",,Away,Clarke,"Dubuque, IA",,,"L,67-80",
"January 11, 1993 (Monday)",,Away,Marycrest,"Davenport, IA",,,"L,57-71",
"January 16, 1993 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,63-73",
"January 19, 1993 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,55-41",
"January 22, 1993 (Friday)",,Home,Carroll,"Grinnell, IA",,,"W,65-55",
"January 23, 1993 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"W,66-55",
"January 26, 1993 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,81-46",
"January 29, 1993 (Friday)",,Away,St. Norbert,"De Pere, WI",,,"L,51-70",
"January 30, 1993 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,73-74",
"February 5, 1993 (Friday)",,Home,Monmouth,"Grinnell, IA",,,"W,69-59",
"February 6, 1993 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,76-59",
"February 13, 1993 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,63-78",
"February 19, 1993 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"W,81-78",
"February 20, 1993 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,57-45",
"February 26, 1993 (Friday)",,Away,Lawrence (MWC Tournament Semifinal),"Jacksonville, IL",,,"L,48-61",
"February 27, 1993 (Saturday)",,Away,Beloit (MWC Tournament Consolation),"Jacksonville, IL",,,"L,67-74",
