Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 9, 2008 (Sunday)",9 am,Neutral,Husson,"Kissimmee, Fla.",,,"W,8-1",
"March 9, 2008 (Sunday)",1 pm,Neutral,Coast Guard,Rebel Games,,,"W,16-0",
"March 10, 2008 (Monday)",8 am,Neutral,Baldwin-Wallace,"Kisssimmee, Fla.",,,"W,6-5",
"March 10, 2008 (Monday)",11 am,Neutral,Rhode Island Col.,"Kissimmee, Fla.",,,"L,2-12",
"March 12, 2008 (Wednesday)",2 pm,Neutral,Ramapo,"Kisssimmee, Fla.",,,"L,0-14",
"March 12, 2008 (Wednesday)",5 pm,Neutral,Emerson,"Kissimmee, FL",,,"W,11-2",
"March 13, 2008 (Thursday)",9 am,Neutral,Hiram,MWC,,,"W,11-9",
"March 13, 2008 (Thursday)",11 am,Neutral,Marietta,"Kisssimmee, Fla.",,,"L,3-8",
"March 14, 2008 (Friday)",3 pm,Neutral,Marian (Ind.),"Kisssimmee, Fla.",,,"L,0-7",
"March 14, 2008 (Friday)",5 pm,Neutral,Washington College,"Kissimmee, FL",,,"W,9-3",
"March 29, 2008 (Saturday)",1 pm,Away,Wheaton (Ill.),,,,"L,1-9",
"March 29, 2008 (Saturday)",3 pm,Away,Wheaton (Ill.),,,,"L,1-2",
"April 5, 2008 (Saturday)",1 pm,Away,Illinois Col.,,,,"W,12-2",
"April 5, 2008 (Saturday)",3 pm,Away,Illinois Col.,,,,"W,2-1",
"April 6, 2008 (Sunday)",1 pm,Away,Monmouth College,"Monmouth, IL",,,"W,6-5",
"April 6, 2008 (Sunday)",3 pm,Away,Monmouth College,"Monmouth, IL",,,"W,13-6",
"April 14, 2008 (Monday)",11 am,Neutral,Ripon,"Janesville, WI",,,"L,10-12",
"April 14, 2008 (Monday)",1 pm,Neutral,St. Norbert,"Janesville, WI",,,"L,0-8",
"April 14, 2008 (Monday)",5 pm,Neutral,Beloit,"Janesville, WI",,,"W,6-3",
"April 18, 2008 (Friday)",4:30 pm,Home,Robert Morris,,,,"L,1-6",
"April 19, 2008 (Saturday)",1 pm,Home,Knox,,,,"L,2-5",
"April 19, 2008 (Saturday)",3 pm,Home,Knox,,,,"W,14-5",
"April 21, 2008 (Monday)",4 pm,Home,Wheaton (Ill.),,,,"W,14-5",
"April 21, 2008 (Monday)",6 pm,Home,Wheaton (Ill.),,,,"W,8-0",
"April 22, 2008 (Tuesday)",3 pm,Away,Chicago,,,,"W,10-6",
"April 22, 2008 (Tuesday)",5 pm,Away,Chicago,,,,"L,5-7",
"April 26, 2008 (Saturday)",1 pm,Home,Grinnell,,,,"W,2-1",
"April 26, 2008 (Saturday)",3 pm,Home,Grinnell,,,,"W,4-2",
"April 29, 2008 (Tuesday)",1 pm,Home,North Central,,,,"W,5-4",
"April 29, 2008 (Tuesday)",3 pm,Home,North Central,,,,"L,0-7",
"May 3, 2008 (Saturday)",1 pm,Home,Ripon,,,,"L,4-6",
"May 3, 2008 (Saturday)",3:30 pm,Home,Monmouth College,,,,"W,11-6",
"May 4, 2008 (Sunday)",10 am,Home,St. Norbert,,,,"W,16-0",
"May 4, 2008 (Sunday)",12 pm,Home,Ripon,,,,"W,4-0",
"May 4, 2008 (Sunday)",2 pm,Home,Ripon,,,,"L,1-7",
