Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"November 5, 2021 (Friday)",7:00 PM,Home,Coe College,"Grinnell, IA/Darby Gymnasium",,,,"L,82-117",Box ScoreRecap
"November 7, 2021 (Sunday)",4:00 PM,Away,Westminster College (MO),"Fulton, MO",,,,"W,108-107",Box ScoreRecap
"November 10, 2021 (Wednesday)",7:00 PM,Home,Spurgeon College,"Grinnell, IA/Darby Gymnasium",,,,"W,153-97",Box ScoreRecap
"November 13, 2021 (Saturday)",1:00 PM,Home,Lincoln Christian University,"Grinnell, IA/Darby Gymnasium",,,,"W,121-109",Box ScoreRecap
"November 16, 2021 (Tuesday)",7:00 PM,Away,Wartburg College,"Waverly, IA",,,,"L,93-95",Box ScoreRecap
"November 20, 2021 (Saturday)",3:00 PM,Home,Lake Forest College,"Grinnell, IA/Darby Gymnasium",,,,"L,94-106",Box ScoreRecap
"November 27, 2021 (Saturday)",4:00 PM,Home,Eureka College,"Grinnell, IA/Darby Gymnasium",,,,"W,115-102",Box ScoreRecap
"November 30, 2021 (Tuesday)",5:30 PM,Away,Knox,"Galesburg, IL",,,,"L,80-84",Box ScoreRecap
"December 4, 2021 (Saturday)",1:00 PM,Home,Lawrence University,"Grinnell, IA/Darby Gymnasium",,,,"W,105-69",Box ScoreRecap
"December 8, 2021 (Wednesday)",5:30 PM,Home,Cornell College,"Grinnell, IA/Darby Gymnasium",,,,"L,92-101",Box ScoreRecap
"December 11, 2021 (Saturday)",1:00 PM,Away,Principia College,"Elsah, IL",,,,"W,112-89",Box ScoreRecap
"January 4, 2022 (Tuesday)",5:30 PM,Away,Ripon College,"Ripon, WI",,,,"L,70-81",Box ScoreRecap
"January 8, 2022 (Saturday)",1:00 PM,Away,Lawrence University,"Appleton, WI",,,,"W,102-91",Box ScoreRecap
"January 15, 2022 (Saturday)",3:00 PM,Home,East-West University,"Grinnell, IA/Darby Gymnasium",,,,"W,145-79",Box ScoreRecap
"January 18, 2022 (Tuesday)",5:30 PM,Home,Beloit College,"Grinnell, IA/Darby Gymnasium",,,,"W,99-83",Box ScoreRecap
"January 22, 2022 (Saturday)",1:00 PM,Home,Ripon College,"Grinnell, IA/Darby Gymnasium",,,,"W,101-87",Box ScoreRecap
"January 26, 2022 (Wednesday)",5:30 PM,Home,Knox College,"Grinnell, IA/Darby Gymnasium",,,,"W,116-61",Box ScoreRecap
"February 5, 2022 (Saturday)",1:00 PM,Home,Monmouth College,"Grinnell, IA/Darby Gymnasium",,,,"W,127-75",Box ScoreRecap
"February 6, 2022 (Sunday)",1:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,101-91",Box ScoreRecap
"February 9, 2022 (Wednesday)",5:30 PM,Home,Illinois College,"Grinnell, IA/Darby Gymnasium",,,,"W,95-87",Box ScoreRecap
"February 15, 2022 (Tuesday)",5:30 PM,Away,Beloit College,"Beloit, WI",,,,"W,104-84",Box ScoreRecap
"February 17, 2022 (Thursday)",6:00 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,82-68",Box ScoreRecap
"February 19, 2022 (Saturday)",1:00 PM,Away,Lake Forest College,"Lake Forest, IL",,,,"L,90-110",Box ScoreRecap
"February 20, 2022 (Sunday)",2:00 PM,Away,Illinois College,"Jacksonville, IL",,,,"L,98-117",Box ScoreRecap
"February 25, 2022 (Friday)",1:30 p.m.,Neutral,Cornell College (Semifinals),"Ripon, WI",,,2022 Midwest Conference Tournament,"L,97-111",Box ScoreRecap
