Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 5, 2019 (Thursday)",7 pm,Away,Wisconsin Lutheran College,"Milwaukee, WI",,,,"W,27-15",Box ScoreRecap
"September 14, 2019 (Saturday)",1 pm,Home,Grinnell College,"Lake Forest, IL",,,Heroes Day,"W,44-0",Box ScoreRecap
"September 28, 2019 (Saturday)",1 pm,Away,University of Chicago,"Chicago, IL",,,,"L,10-27",Box ScoreRecap
"October 5, 2019 (Saturday)",2 pm,Home,Knox College,"Lake Forest, IL",,,Homecoming,"W,28-3",Box ScoreRecap
"October 12, 2019 (Saturday)",1 pm,Away,Macalester College,"St. Paul, MN",,,,"W,24-7",Box ScoreRecap
"October 19, 2019 (Saturday)",1 pm,Home,Ripon College,"Lake Forest, IL",,,,"W,34-27",Box ScoreRecap
"October 26, 2019 (Saturday)",1 pm,Away,Beloit College,"Beloit, WI",,,,"W,47-0",Box ScoreRecap
"November 2, 2019 (Saturday)",6 pm,Away,Lawrence University,"Appleton, WI",,,,"W,42-14",Box ScoreRecap
"November 9, 2019 (Saturday)",1 pm,Home,St. Norbert College,"Lake Forest, IL",,,Senior Day/Parents Day,"L,20-34",Box ScoreRecap
"November 16, 2019 (Saturday)",12 pm,Away,University of Chicago,"Chicago, IL",,,MWC Championship Week,"L,21-35",Box ScoreRecap
