0,1,2
POINTS,2,Univ. of Dubuque (8/30/2013) Principia College (9/7/2013) Cornell College (9/17/2013) Ripon College (10/19/2013)
GOALS,1,Univ. of Dubuque (8/30/2013) Principia College (9/7/2013) Central College (9/11/2013) Cornell College (9/17/2013) Ripon College (10/19/2013) St. Norbert College (10/27/2013)
ASSISTS,1,Central College (9/11/2013) St. Norbert College (10/27/2013)
SHOTS,1,Knox College (10/5/2013)
SHOTS ON GOAL,1,Buena Vista Univ. (9/8/2013)
SAVES,1,Carroll University (9/22/2013) Illinois College (10/6/2013) St. Norbert College (10/27/2013) St. Norbert College (11/8/2013)
FOULS,1,Univ. of Dubuque (8/30/2013) Blackburn College (8/31/2013)
CORNER KICKS,1,Coe (10/13/2013) Lawrence University (10/26/2013)
