Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Nickeson, Andrew",JR-3,2:34.76,Luther College Invitational,"Feb 5, 2022"
,"Williams, Carter",FR-1,2:48.99,Luther College Invitational,"Feb 5, 2022"
,"Rowekamp, Sam",SR-4,3:10.62,Luther College Invitational,"Feb 5, 2022"
