Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 23, 2014 (Saturday)",11 am,Away,Valparaiso,,,,,,
"August 29, 2014 (Friday)",4:30 pm,Home,Willamette University,"Lake Forest, IL",,,,"W,2-1(2OT)",Box ScoreRecap
"August 31, 2014 (Sunday)",1:30 pm,Home,University of Wisconsin-Whitewater,"Lake Forest, IL",,,,"L,2-5",Box ScoreRecap
"September 5, 2014 (Friday)",4 pm,Away,University of St. Thomas,"St. Paul, MN",,,ACM Tournament,"L,1-2(OT)",Box ScoreRecap
"September 7, 2014 (Sunday)",2 pm,Away,Macalester College,"St. Paul, MN",,,ACM Tournament,"L,0-1",Box ScoreRecap
"September 12, 2014 (Friday)",4:30 pm,Home,Augustana College (IL),"Lake Forest, IL",,,,"L,0-1",Box ScoreRecap
"September 14, 2014 (Sunday)",1 pm,Away,Edgewood College,"Madison, WI",,,,"L,1-2",Box ScoreRecap
"September 20, 2014 (Saturday)",9 am,Home,Ripon College,"Lake Forest, IL",,,Homecoming,"W,4-0",Box ScoreRecap
"September 23, 2014 (Tuesday)",4:30 pm,Home,North Central College,"Lake Forest, IL",,,,"L,2-3",Box ScoreRecap
"September 27, 2014 (Saturday)",1 pm,Away,Lawrence University,"Appleton, WI",,,,"T,1-1(2OT)",Box ScoreRecap
"October 4, 2014 (Saturday)",11 am,Home,Grinnell College,"Lake Forest, IL",,,Parents Day/Playing for a Cure,"T,1-1(2OT)",Box ScoreRecap
"October 5, 2014 (Sunday)",11 am,Home,Cornell College,"Lake Forest, IL",,,International Soccer Day-Global Fest Kickoff,"W,11-0",Box ScoreRecap
"October 8, 2014 (Wednesday)",4:30 pm,Away,Beloit College,"Beloit, WI",,,,"W,1-0",Box ScoreRecap
"October 11, 2014 (Saturday)",1 pm,Away,St. Norbert College,De Pere. WI,,,,"W,1-0(OT)",Box ScoreRecap
"October 15, 2014 (Wednesday)",4 pm,Home,Carroll University,"Lake Forest, IL",,,,"L,0-2",Box ScoreRecap
"October 18, 2014 (Saturday)",11 am,Away,Monmouth College,"Monmouth, IL",,,,"L,0-1",Box ScoreRecap
"October 19, 2014 (Sunday)",11 am,Away,Illinois College,"Jacksonville, IL",,,,"W,1-0",Box ScoreRecap
"October 23, 2014 (Thursday)",7 pm,Away,Benedictine University,"Lisle, IL",,,,"L,2-3",Box ScoreRecap
"November 1, 2014 (Saturday)",12 pm,Home,Knox College,"Lake Forest, IL",,,Senior Day,"W,2-1",Box ScoreRecap
"November 7, 2014 (Friday)",1:30 pm,Neutral,Carroll University,"Galesburg, Ill.",,,Midwest Conference Tournament,"L,1-2",Box ScoreRecap
