Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2024 (Friday)",4:00 p.m.,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,UW-Whitewater Invite,"L,0-3",Box ScoreRecap
"August 31, 2024 (Saturday)",12:00 p.m.,Neutral,Knox College,"Whitewater, WI",,,UW-Whitewater Invite,"W,3-1",Box ScoreRecap
"August 31, 2024 (Saturday)",2:00 p.m.,Neutral,Augsburg University,"Whitewater, WI",,,UW-Whitewater Invite,"L,0-3",Box ScoreRecap
"September 6, 2024 (Friday)",6:00 p.m.,Home,Carthage College,"Lake Forest, IL/Sports & Recreation Center",,,Forester Invitational,"L,0-3",Box ScoreRecapProgramGallery
"September 7, 2024 (Saturday)",1:00 p.m.,Home,Augustana College (IL),"Lake Forest, IL/Sports & Recreation Center",,,Forester Invitational,"L,0-3",Box ScoreRecapProgramGallery
"September 10, 2024 (Tuesday)",7:00 p.m.,Home,Rockford University,"Lake Forest, IL/Sports & Recreation Center",,,,"L,2-3",Box ScoreRecapProgramGallery
"September 14, 2024 (Saturday)",10:00 a.m.,Away,Benedictine University,"Lisle, IL",,,Benedictine Tri,"L,1-3",Box ScoreRecap
"September 14, 2024 (Saturday)",12:00 p.m.,Neutral,Elmhurst University,"Lisle, IL",,,Benedictine Tri,"L,0-3",Box ScoreRecap
"September 20, 2024 (Friday)",5:00 p.m.,Away,Wisconsin Lutheran College,"Milwaukee, WI",,,Wisconsin Lutheran Tri,"L,0-3",Box ScoreRecap
"September 20, 2024 (Friday)",7:00 p.m.,Neutral,Carroll University,"Milwaukee, WI",,,Wisconsin Lutheran Tri,"L,0-3",Box ScoreRecap
"September 24, 2024 (Tuesday)",7:00 p.m.,Away,Concordia University Wisconsin,"Mequon, WI",,,,"L,0-3",Box ScoreRecap
"September 27, 2024 (Friday)",7:00 p.m.,Home,Ripon College,"Lake Forest, IL/Sports & Recreation Center",,,,"W,3-1",Box ScoreRecapProgramGallery
"September 28, 2024 (Saturday)",12:00 p.m.,Away,Illinois Institute of Technology,"Chicago, IL",,,Illinois Tech Tri,"L,0-3",Box ScoreRecap
"September 28, 2024 (Saturday)",2:30 p.m.,Neutral,North Central College,"Chicago, IL",,,Illinois Tech Tri,"L,0-3",Box ScoreRecap
"October 4, 2024 (Friday)",7:00 p.m.,Home,Knox College,"Lake Forest, IL/Sports & Recreation Center",,,Alumni Night,"W,3-0",Box ScoreRecapProgramGallery 1Gallery 2
"October 5, 2024 (Saturday)",1:00 p.m.,Home,Monmouth College,"Lake Forest, IL/Sports & Recreation Center",,,Homecoming,"L,1-3",Box ScoreRecapProgram
"October 8, 2024 (Tuesday)",7:00 p.m.,Away,Dominican University (Ill.),"River Forest, IL",,,,"L,0-3",Box ScoreRecap
"October 11, 2024 (Friday)",7:00 p.m.,Home,Beloit College,"Lake Forest, IL/Sports & Recreation Center",,,Parents Night,"W,3-0",Box ScoreRecapProgram
"October 15, 2024 (Tuesday)",6:00 p.m.,Home,Concordia University Chicago,"Lake Forest, IL/Sports & Recreation Center",,,,"L,1-3",Box ScoreRecapProgram
"October 22, 2024 (Tuesday)",7:00 p.m.,Away,Lawrence University,"Appleton, WI",,,,"L,0-3",Box ScoreRecap
"October 26, 2024 (Saturday)",12:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,Illinois College Tri,"L,0-3",Box ScoreRecap
"October 26, 2024 (Saturday)",2:00 p.m.,Neutral,Central College,"Jacksonville, IL",,,Illinois College Tri,"L,1-3",Box ScoreRecap
"November 1, 2024 (Friday)",7:00 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-3",Box ScoreRecap
"November 2, 2024 (Saturday)",1:00 p.m.,Away,Grinnell College,"Grinnell, IA",,,,"L,0-3",Box ScoreRecap
"November 9, 2024 (Saturday)",10:00 a.m.,Home,Wheaton College (Ill.),"Lake Forest, IL/Sports & Recreation Center",,,Lake Forest Tri / Senior Day,"L,0-3",Box ScoreRecapProgram
"November 9, 2024 (Saturday)",2:00 p.m.,Home,Loras College,"Lake Forest, IL/Sports & Recreation Center",,,Lake Forest Tri / Senior Day,"L,0-3",Box ScoreRecapProgramGallery
"November 10, 2024 (Sunday)",1:00 p.m.,Away,University of Chicago,"Chicago, IL",,,,"L,0-3",Box ScoreRecap
